Mixture,Central_venous_LSECs,Cholangiocytes,Other,Hepatocyte,Portal_endothelial_Cells,Periportal_LSECs,Hepatic_Stellate_Cells,Erythroid_Cells,P-value,Correlation,RMSE
RK171_Liver,0.0486681543759506,0.134969624014401,0.0981821182454088,0.653484831232467,0.0363747075162674,0,0.0107001463211962,0.0176204182943091,0,0.955872493727175,0.29872694725674
RK093_Cancer,0.0281287723626651,0.0101545932083725,0.782482474937814,0,0.0253651611294966,0.11108780211887,0.0426929733715931,8.82228711889174e-05,0,0.579306036141887,0.93176994477844
RK001_Liver,0.0187730108641539,0.165954302647831,0.0342048876803712,0.721290775657427,0.0421456693493944,0,0.00548902235283942,0.0121423314479836,0,0.940362183389371,0.373546779826901
RK070_Cancer,0.0326729681329973,0.164751478206476,0.0271674656358562,0.729840000809787,0.0152489401746145,0,0.00460319364602856,0.0257159533942405,0,0.960660538848886,0.3120093742452
RK224_Cancer,0.0627419663041014,0.141920782190217,0.569504174563651,0.0506121119016291,0.0272537613226889,0.0654002798568709,0.0545278373479713,0.0280390865128706,0,0.872252077284244,0.670012490137659
RK086_Cancer,0.0499212971264133,0.16051974331559,0.223301381616918,0.425700831119069,0.0379941338543983,0.0439646988941085,0.0254254540957081,0.0331724599777957,0,0.951248165971234,0.34895112743955
RK053_Cancer,0.0232669494931384,0.0720727116864643,0.455239212293424,0.401211525298709,0.00128622168962623,0.0171080257704999,0.00220922600695919,0.0276061277611782,0,0.858428329200939,0.591336331780972
RK316_Cancer,0.0121632672016003,0.0095646870808079,0.725054631579339,0,0.0534914170452258,0.100192255560192,0.0846448187220489,0.0148889228107865,0,0.701879808850833,0.904366683822169
RK280_Cancer,0.0299883209509262,0.204928464228567,0.205402992904876,0.481887993996008,0.0112457695992048,0.0137410403357634,0.00147790011307428,0.0513275178715794,0,0.960618028192161,0.280727021677445
RK080_Cancer,0.0245253420673827,0.0615970817713598,0.214185622435651,0.639789654733054,0.00651054553471597,0.0206336026245297,0.00370848101495369,0.0290496698183535,0,0.885233936926067,0.480817524998145
RK115_Liver,0.0457674220086752,0.119699412770916,0.00891389520299768,0.78610773646238,0.0277436305242178,0,0.00635702473450223,0.00541087829631104,0,0.931502468638172,0.385498810983434
RK103_Cancer,0.0715227588222338,0.190803002577414,0.26365100720078,0.379536726895132,0.0444338324095285,0,0.0341663820991313,0.0158862899957809,0,0.973791139004881,0.276984469507558
RK153_Cancer,0.0461339753411703,0,0.683575085297678,0.0640218104139734,0.049750202812162,0.0672065473094641,0.068753144147521,0.0205592346780316,0,0.692127639516183,0.903249179325067
RK034_Cancer,0.0573988787017414,0.302006581830101,0.244717380187693,0.333371769442508,0.00414644372209549,0,0.0342287025515451,0.0241302435643158,0,0.951154129658153,0.322027310502289
RK029_Liver,0.0317087659969461,0.142503930717294,0.186736601954261,0.538815604072555,0.0445910879463869,0.0204315364767016,0.0160389936883586,0.0191734791474974,0,0.960967709160824,0.299026247340801
RK260_Liver,0.0530329768780628,0.0626734204676778,0.311595161419226,0.417229503136553,0.0677997754631954,0.0329799396680646,0.0296777499711135,0.0250114729961066,0,0.953870536482791,0.494213646873615
RK180_Cancer,0.0226592456562478,0.0189861451697239,0.519146668279438,0.152116338120923,0.0401579785842346,0.167354681489878,0.0436048507908864,0.0359740919086678,0,0.732144834928622,0.844004009610501
RK236_Liver,0.0130783742475715,0.08384378929988,0.276527510795843,0.404302577475333,0.090359935896941,0.0854345089551343,0.0338566710268693,0.012596632302428,0,0.965428158082475,0.451469356046341
RK307_Liver,0.0502142012592247,0.160382651485648,0.154686732838642,0.561596902032973,0.033722001177946,0.00940341225426,0.0165405353366624,0.0134535636146438,0,0.974701812427644,0.235094815713195
RK223_Cancer,0.0346755217897453,0.18929356989567,0.210040623644407,0.441907335681104,0.0223814229733963,0.0582690122628677,0.0201917770099252,0.0232407367428847,0,0.962865396566576,0.286702103329252
RK199_Cancer,0.0559893815749888,0.209040891172622,0.44121965311168,0.224787952854759,0.0270792905809403,0.0171318600896514,0.00372198007429945,0.0210289905410592,0,0.973186595388777,0.344402319458354
RK100_Liver,0.0316568987233302,0.158732976507283,0.0998409418442238,0.63879231280903,0.0453302717713462,0,0.0151717727168099,0.0104748256279762,0,0.959085608084426,0.28936395667037
RK232_Liver,0.0362667514010106,0.170449285795973,0.16387110994765,0.544792951793588,0.0416368291482934,0.00324442287138012,0.0191437123982916,0.0205949366438125,0,0.951464776415257,0.311870959893807
RK210_Cancer,0.040296011838986,0.202707091166499,0.185312805621834,0.528634830758253,0.0155187393809972,0,0.00951853090652283,0.0180119903269076,0,0.982314333005417,0.191962948399867
RK190_Cancer,0.0351038474912061,0.0632709389038481,0.193560717439321,0.612400437914717,0.0235250540941923,0.0319508747965975,0.00470047759762065,0.0354876517624974,0,0.805552234392518,0.596504104945554
RK194_Liver,0.03408406025035,0.126795052824076,0.0336201526133768,0.753007939959677,0.0354864551176594,0,0.00449564278523463,0.0125106964496265,0,0.938265604402708,0.362008883995307
RK143_Cancer,0.0259672527670513,0.0604477386352608,0.471696108888567,0.366973537866447,0.0329694183105901,0.0117737515188578,0,0.0301721920132263,0,0.890938793801683,0.595360620257964
RK036_Liver,0.0487841597415716,0.140815708254476,0.15734231903311,0.554721975232907,0.0544894531204842,0.00709636688194482,0.0236399980927815,0.0131100196427253,0,0.950453007342282,0.324804142432123
RK166_Liver,0.0461166135919073,0.130827419624097,0.141228078596153,0.571408167797316,0.0229042282049265,0.058174145477018,0.0204830235405154,0.00885832316806633,0,0.957611985180322,0.307330766532602
RK073_Cancer,0.0328058844491019,0.163191571763243,0.089327015255061,0.656360635669748,0.0187954175410958,0.0135996672622012,0.00535846868974498,0.0205613393698043,0,0.973638363209248,0.238026187881149
RK024_Liver,0.0564327982478056,0.157297516092025,0.0774510284652269,0.681265929387089,0.00641763069103282,0.0037559133377524,0.00533091525094016,0.012048268528128,0,0.953175099557611,0.315717795188137
RK338_Cancer2,0.0206549061893234,0.0840066425211285,0.231596952428876,0.60934044295275,0.00469096634172262,0.01799454501956,0.00244141829247704,0.0292741262541621,0,0.910729452716602,0.432075516364265
RK025_Cancer,0.0259797771272544,0.210761939100429,0.168796568265898,0.531316929596008,0.0185167307072256,0.00042925214503937,0.005986575556509,0.0382122275016362,0,0.945318697760982,0.334186596631354
RK235_Cancer,0.0375736783855081,0,0.356875448632874,0.482453516277804,0,0.0976300478073856,0.00207374722423012,0.0233935616721988,0,0.785389961672526,0.686012016697871
RK070_Liver,0.0428630003905008,0.190290397684302,0.0176697087561576,0.718807049050199,0.0135629534433412,0,0.00552929331860397,0.0112775973568955,0,0.956379244435365,0.348131809035597
RK039_Liver,0.0429353551176108,0.151139793817389,0.114373317044373,0.63934960340908,0.0280263442913536,0,0.00960001853625699,0.0145755677839373,0,0.963082312074635,0.274325637901953
RK163_Liver,0.0295002179164405,0.175116751485656,0.121487124150439,0.627286688622361,0.0282853193179042,0,0.0113748608243625,0.00694903768283611,0,0.964201859503532,0.274516832607219
