Mixture,Central_venous_LSECs,Cholangiocytes,Other,Hepatocyte,Portal_endothelial_Cells,Periportal_LSECs,Hepatic_Stellate_Cells,Erythroid_Cells,P-value,Correlation,RMSE
332T,0.0531431952239004,0.0322093809866117,0.354591858295086,0.493610708824392,0.0231785887337442,0.00768476527785772,0.00289805936690727,0.0326834432915004,0,0.772031241044551,0.649722167361796
333T,0.0480751051519589,0.0342058058153324,0.181082202962916,0.603383888641373,0.0259078194510521,0.0660008878814826,0.0253750081017493,0.0159692819941365,0,0.864567384353282,0.513372592865886
334T,0.0620321191779056,0.00199795946929184,0.809724829419839,0,0.0327467389440774,0.0500929029844576,0.0377194374126254,0.00568601259180338,0,0.601793672379536,0.872751005863066
335T,0.0589772072881039,0.0307234248915376,0.156082801691445,0.67799588128232,0,0.0435736634141212,0.00325380539059121,0.0293932160418804,0,0.857804851480493,0.516720665172211
336T,0.0403636837004656,0.031071904142105,0.206555748788387,0.692601169530172,0.00990525979514984,0.00599922684787185,0.00419057032060982,0.00931243687523963,0,0.836009648953004,0.550831690448689
337T,0.0568663312547372,0.0587646622838933,0.406539414014246,0.408346863238064,0.0282891223025315,0.0205444127782643,0.00321710321145626,0.0174320909168082,0,0.707935310830957,0.71876619645926
339T,0.0589746556691015,0.0338965021310165,0.168599507058943,0.66647783729903,0.00179018532967947,0.0320197926167489,0.0122864350600695,0.0259550848354108,0,0.885478611140065,0.470643116385353
342T,0.0636522296765434,0.0518927435113081,0.227189157871872,0.493374058739746,0.0386523658235262,0.0735307080949615,0.0347523771443227,0.0169563591377204,0,0.921825980527124,0.460052971523922
345T,0.0611342277721987,0.019553644340042,0.205768191400563,0.61357566087868,0.0179685957947553,0.0404946606636972,0.0112767769879835,0.03022824216208,0,0.850377765444571,0.53522370847915
346T,0.07460342608889,0.109664943150168,0.444042460871336,0.264510378429542,0.0384695954214519,0.0203508093621446,0.01621928966339,0.0321390970130776,0,0.835917194627516,0.642631939163167
347T,0.0856455860416593,0.02111948993362,0.266278375984606,0.459721269939223,0.0160416808610499,0.0815460401309003,0.0398379291119739,0.0298096279969679,0,0.800155901597904,0.627626602124981
348T,0.0684789178713404,0.0575272895199518,0.226130515650585,0.570019103046092,0.0257475798010739,0.0134614635039023,0.0161676434337946,0.0224674871732597,0,0.877258818961157,0.498402248932279
349T,0.098237368346541,0.0779386398354428,0.199826253086136,0.590147544699535,0.00467747528389543,0.00343626940831533,0.00483317094358952,0.0209032783965451,0,0.840361767065069,0.545938878737693
350T,0.0337357990330011,0.0143301347002757,0.0917738396221021,0.780328936038559,0.0215405561195598,0.0377464256853737,0.0095304483609041,0.0110138604402246,0,0.900077861823704,0.44167850632387
351T,0.0739079992781058,0.0404256605898752,0.260555290840909,0.559353000485395,0.00328296804592841,0.029071776643906,0.0115959498271773,0.0218073542887024,0,0.810112472180524,0.594048025252802
352T,0.0997317014655978,0.0848032115627887,0.574409432910403,0.0806044525093656,0.02986415091602,0.0872922825470313,0.0223450596579893,0.0209497084308046,0,0.694518141243747,0.803183013661068
353T,0.0596127415154101,0.0648597255176819,0.369471672279136,0.367304326777057,0.0561026071852089,0.0279706774397968,0.0204389070411739,0.0342393422445363,0,0.690392792292208,0.736321293118613
354T,0.021133650411428,0.0178315723891103,0.482780055094899,0.328427084591536,0.0549310941415442,0.0498020568243843,0.00991289781421016,0.035181588732888,0,0.662854848287176,0.774971373932633
355T,0.0885715991673813,0.0731601647480419,0.202403482276459,0.565248967291089,0,0.0428885380388636,0.00936303303498131,0.0183642154431841,0,0.761558216480303,0.648937377721923
356T,0.0142728878558998,0.0153438845882311,0.365587458164662,0.548351280505628,0,0.0287534754692332,0.00464322880743927,0.0230477846089065,0,0.664120028400771,0.747810645320704
357T,0.0922092554072435,0.0224292489202965,0.311248837883265,0.510846306494218,0.00250581344311024,0.0249360898701079,0.0165241736963218,0.019300274285437,0,0.763661697910354,0.656124310721838
358T,0.0710333271151025,0.0254272257743631,0.180079036051949,0.577720102750331,0.0284141425492378,0.0630819995910869,0.0304635869337879,0.0237805792341421,0,0.76281618616657,0.648109868316642
359T,0.0612300537345852,0.0451574121906831,0.401453017187238,0.37209332777832,0.0277143972150767,0.0554654526548669,0.0193949017536826,0.0174914374855471,0,0.886239173434082,0.582322547096081
360T,0.0304019281456964,0.0402887089708512,0.543317230845704,0.350292293358825,0,0,0.0055335747780552,0.0301662639008684,0,0.37512125627481,0.934905227994383
361T,0.0613590373740708,0,0.821398192099099,0,0.00878390020647532,0.0953365033058231,0.0100662884298676,0.00305607858466413,0,0.659223534812349,0.85865045580792
362T,0.063249180104735,0.104063688822158,0.438394827596071,0.32264074430156,0,0.0289076205522792,0.00935382198290294,0.0333901166402932,0,0.774032276708812,0.671531333929098
363T,0.033507007265839,0.0582160819275589,0.450227759209514,0.334970403767984,0.0318398346176803,0.0425369792389871,0.00856439901991186,0.0401375349525242,0,0.834113835784236,0.638279353137849
