Mixture,Central_venous_LSECs,Cholangiocytes,Other,Hepatocyte,Portal_endothelial_Cells,Periportal_LSECs,Hepatic_Stellate_Cells,Erythroid_Cells,P-value,Correlation,RMSE
S13T,0.00885255635971536,0.0579391173401962,0.486158308282219,0.350663546779077,0.038339507710553,0.00975913493639135,0.0110811296872647,0.0372066989045831,0,0.538514733529169,0.866302242193695
S14N,0.0611680071900052,0.0339369803943373,0.254152103811826,0.508976334825687,0.0179256799196714,0.0615864310250887,0.0340425607204134,0.028211902112971,0,0.765402624192032,0.738699995754232
S14T,0.00581261860137788,0.0364070082470733,0.338725633079058,0.481791856369227,0.0473471629528993,0.0511930937508947,0.0133702027659616,0.0253524242335087,0,0.734960439404998,0.761031536596033
S15N,0.0405573624137952,0.0439549858545464,0.266107034332404,0.500568184929222,0.030777496436341,0.063369405678262,0.036690834313578,0.0179746960418519,0,0.768433311453829,0.737648958651963
S15T,0.0073222390456523,0.0563700170418344,0.344021802866253,0.444880377470545,0.00377741913789897,0.0949790621316594,0.0141914712589498,0.0344576110472078,0,0.70182961998544,0.782233439064468
S16N,0.0328284114992145,0.0202281842856638,0.354201013766189,0.403941497554825,0.026075706658467,0.109952487366492,0.0388401793160162,0.0139325195531324,0,0.786104980537253,0.752959941472413
S16T,0.00636645933088316,0.0141738264009309,0.321050861932602,0.558543443962312,0.0185298248205813,0.0343808227100336,0.00186104021149258,0.0450937206311643,0,0.639252419642319,0.797262557948959
S17N,0.0501943785944846,0.00718736464133997,0.20429959228689,0.630754202526006,0.020744394216484,0.0547288531755907,0.00798870826034514,0.0241025062988593,0,0.76593792308834,0.710154799001722
S17T,0.00587998136285115,0.0097897410536153,0.265291053668613,0.615838912927169,0.0452513055349338,0,0.00473751216830926,0.0532114932845088,0,0.698618606670233,0.754774721222135
S18N,0.0774364630120224,0.0149852778318022,0.261957275942378,0.546936238107919,0.00219611219574611,0.0533978702397976,0.0167890904647064,0.0263016722056285,0,0.782873214502837,0.720764217050252
S18T,0.00532571105902098,0.0211813408194848,0.330923099243026,0.549569061956136,0.0304411735091602,0.0200296236203512,0.004285764021611,0.0382442257712093,0,0.707561078520739,0.761397861900161
S19N,0.0570039288229351,0.0161588510325921,0.22763717223512,0.636012110514689,0.0375302951118748,0.00967329870997886,0.012224956554999,0.00375938701781169,0,0.73299514247254,0.72969728867402
S19T,0.00678551867395103,0.0473927495882531,0.50048405359772,0.310003710687417,0.00644526465817702,0.0988869036268417,0.03000179916764,0,0,0.714514187754051,0.798838250073921
S20N,0.0615982595926878,0.0168203768361253,0.323138197517891,0.483374896701841,0.0301281120523375,0.0454583834680798,0.023786696032756,0.0156950777982815,0,0.772099969046014,0.743480351051162
S20T,0.0104519530111484,0.0375001208457461,0.532628550956339,0.318321142307769,0.00786959677496182,0.0542732250640139,0.00962019230283689,0.0293352187371846,0,0.648063340550495,0.82712703318286
S21N,0.0665437943635079,0.0079938928428518,0.406429871105522,0.465871805684059,0.0270116188245759,0,0.0167174072243375,0.00943160995514522,0,0.70492383363046,0.780747873882177
S21T,0.0047909937115599,0.00687270988355402,0.302946082798314,0.600534669737548,0.0274614786255229,0.0112696969955109,0.00150731232121987,0.0446170559267699,0,0.629564181441504,0.797139315022949
S22N,0.0188421661657616,0.0179965453146683,0.214708654775487,0.581762152461076,0.0354249740604886,0.0959814259656699,0.0326998616295101,0.00258421962733897,0,0.776626456057755,0.712723658402912
S22T,0.0106471837220948,0.0451055982175822,0.500050442443758,0.316475770886943,0.0687449547741765,0.00671534760781918,0.0251445260979544,0.0271161762496714,0,0.694636263048403,0.81022346827002
S23N,0.028758312448255,0.0377404754147679,0.2354367947415,0.526651180952749,0.0426007133718924,0.078931783981619,0.0465140471497495,0.00336669193946689,0,0.729325340286496,0.751354605860995
S23T,0.00676627015059679,0.0382243968784522,0.487956458777398,0.357114608879476,0.0534782029918587,0.00527900532722058,0.0179966710841245,0.0331843859108739,0,0.68750472985378,0.806846993332011
S24N,0.070560596800899,0.0150518701374251,0.293975387275711,0.555445942953332,0.0116057434765338,0.0393567390596891,0.0140037202964105,0,0,0.812867991264882,0.699609924691969
S24T,0.0263124800398773,0.00641049948540137,0.294266342486689,0.53750476851664,0.0261601942783395,0.0663551757167918,0.0107020979671485,0.0322884415091118,0,0.77357923684911,0.729140462054131
S25N,0.0315997661246003,0.0430530696698657,0.297701420388639,0.452181245966328,0.0602655756248522,0.0683293947624708,0.0316187104191084,0.0152508170441352,0,0.759252601846597,0.75458626709514
S25T,0.00148997057062824,0.00478913784460462,0.838568200868904,0,0.0413292652743493,0.0662735458402868,0.045107333616133,0.00244254598509432,0,0.678427566151081,0.817273866825179
S26N,0.0545178579858063,0.0115121371785525,0.31902447981311,0.457167578590433,0.052406731699022,0.0666979135054756,0.0380585775785239,0.000614723649076922,0,0.79634999663632,0.735712483893436
S26T,0.0140739917557707,0.031005968660026,0.51927753125868,0.303011715365821,0.0297746263959976,0.0381294448273291,0.0312919465951671,0.0334347751412086,0,0.643208132151627,0.831995836598835
S27N,0.0210622070499506,0.0172082063276628,0.404033660153601,0.414579207199926,0.0203147736316679,0.0790320992334736,0.042805222872995,0.000964623530722444,0,0.798049792213606,0.743850696651076
S27T,0.0130552654423504,0.0362652774818363,0.480389607132036,0.352554503663479,0.047175790118845,0.00993998275788223,0.0384950852273041,0.0221244881762674,0,0.726324834956931,0.790366976120869
S28N,0.0700142506242506,0.00928121517053894,0.292317926990005,0.569726664261782,0.0137838598102747,0.0173460985365889,0.016435995035868,0.011093989570692,0,0.783740043414599,0.714146248536278
S28T,0.00729218485977428,0.0163718520402981,0.434541723507551,0.461625728254256,0.00856410113846186,0.0233567911017514,0.00710783183577731,0.0411397872621294,0,0.658066801195454,0.802189467331539
S29N,0.0567095990327816,0.0184447599305591,0.281418475889391,0.524528096807815,0.0226666269381193,0.0471401632420534,0.0262235117736965,0.0228687663855831,0,0.765360478928726,0.736573268859078
S29T,0.0111308000967092,0.0237056908929447,0.595233493435675,0.207502917401102,0.0483014636393694,0.0395364425711317,0.0124210990440444,0.0621680929190228,0,0.577959596400127,0.864096971905766
S30N,0.0812107226482092,0.0132263466128979,0.304520631298322,0.501063655888522,0.00943107956168704,0.0673472062197476,0.0182262431971499,0.00497411457346415,0,0.803795784534995,0.720631819708555
S30T,0.0181184414388179,0,0.620776317989758,0,0.0688852724280204,0.209611423854695,0.0705798639983497,0.0120286802903597,0,0.678383325073945,0.809189203766982
S31N,0.0550677595765643,0.010280133778339,0.273586446959693,0.59248359178215,0.0251687553048863,0.018489717568045,0.0075369591843139,0.0173866358460089,0,0.796701155440704,0.700131318267759
S31T,0.00620374768745452,0.0162208979118094,0.603434540646402,0.255377291350642,0.0393979802459495,0.0183376825999118,0.0185981362395839,0.0424297233182464,0,0.603751642447959,0.851121150746989
S32N,0.0523956733953018,0.0156844352148755,0.271240936130593,0.53428070250031,0.0377084502524203,0.0472058671187278,0.0204141375839747,0.0210697978037967,0,0.785242761893167,0.723338539417637
S32T,0.00477144654231391,0.0123876806957421,0.416406504295911,0.450088547090287,0.0511906948473417,0.0154660437663285,0.00728491736405725,0.0424041653980188,0,0.645734437909222,0.81117699354333
S33N,0.0478688641264231,0.0199434441139692,0.329216619568085,0.48139836293608,0.0363671682288399,0.0478626123687796,0.0296202853578465,0.00772264329997732,0,0.796564812015273,0.730277600283023
S33T,0.00766114033755068,0,0.32379621681681,0.565305158308081,0.0347879332718102,0.0142064102974653,0.00361328563977549,0.0506298553285069,0,0.689588274113023,0.769322995315761
S34N,0.0501733281366479,0.0173011605571934,0.280830374143702,0.56618733706346,0.00163460644657428,0.0572005270619534,0.0175063977821666,0.00916626880830295,0,0.761896363587661,0.727304112878715
S34T,0.0266600687666439,0.0301087232616662,0.706142072547733,0.0375869393502205,0.0529746566153807,0.0579511333507131,0.0542815932967192,0.0342948128109235,0,0.632513557090526,0.841255946795778
S35N,0.028186204672536,0.00618649712650599,0.174657850149074,0.685443646116766,0.00267918994971231,0.0711437774170375,0.0195888108891477,0.0121140236792199,0,0.760748900435759,0.700185398287932
S35T,0.0131512900532758,0.00785345194569259,0.499282625090259,0.380849425433973,0.0185512425790091,0.0234445829039935,0.0157783869303116,0.0410889950634861,0,0.659712953677757,0.815258999525917
S36N,0.0393575322132668,0.0144314055834041,0.181465452752299,0.677489681422129,0.0265875029342956,0.0405671614513118,0.00835811905624442,0.0117431445870494,0,0.767720422062387,0.697158020281993
S36T,0.0106405261761601,0.0183060138185982,0.289312230022358,0.54103842338818,0.0466811681998402,0.0326816571434125,0.0346972233543395,0.0266427578971113,0,0.738265878567124,0.746808697022338
S37N,0.0622671528442612,0.00841003778621559,0.258538113825892,0.524261043747957,0.0147851856048661,0.0800687494375092,0.0376108751182491,0.0140588416350503,0,0.737193943436742,0.750997073085045
S37T,0.007677132871316,0.0500554227018026,0.483757494319464,0.334976231629048,0.024140021513361,0.0627099482173368,0.00825137627552002,0.0284323724721513,0,0.673545855341063,0.814552033772037
S38N,0.0835299607631487,0.0102570926427406,0.269748919386925,0.550568245474456,0.00734905462334781,0.0392921020104195,0.0113257813357013,0.0279288437632607,0,0.763727512079006,0.731169276441807
S38T,0.0112334154702344,0.00840543145992081,0.398972757716065,0.40736703111709,0.0572736719084813,0.0572336681179837,0.0330041613207755,0.0265098628894493,0,0.713285594516401,0.788455908761778
S39N,0.0554207548364648,0.0160979104587912,0.28663912342195,0.541284321444537,0.0286509254381495,0.0292733748871114,0.0181984418938209,0.0244351476191755,0,0.797206783794719,0.714599535952105
S39T,0.00609694079188003,0.0138929492320644,0.427869110904478,0.412663017779926,0.0155583553036393,0.0741085732280525,0.0240886665219732,0.0257223862379873,0,0.696453884304642,0.793880347824004
S40N,0.0414619339726388,0.011878456398551,0.234634382124381,0.605666088419824,0.0401559275582539,0.0362880454113632,0.0120589040942539,0.017856262020734,0,0.792386389926834,0.699470860658182
S40T,0.00227582840405611,0.0457302226497208,0.5160352513904,0.305569334417464,0.0526305135974487,0.0269323863726962,0.0152727060869191,0.0355537570812956,0,0.611905833201812,0.843323032216912
S41N,0.0642107144119968,0.00789028441286814,0.243679790217102,0.623530439792633,0.0222015622884826,0.01236167239856,0.00628463210732263,0.019840904371035,0,0.792666235701418,0.694245616540849
S41T,0.0295697906855088,0,0.298224799691233,0.532784714681922,0.0494156960808399,0.0540786337859726,0.0254923360290094,0.0104340290455135,0,0.790156759448089,0.721042141161746
S42N,0.0636791413272178,0.0119262818149697,0.328757725276444,0.474273297260054,0.0337127215249042,0.0493505633216124,0.0341588697461689,0.00414139972862837,0,0.805144689294991,0.727504052222344
S42T,0.0058135712760121,0.0150129528846772,0.528037626381225,0.271329144341788,0.0511233239418442,0.081102012019465,0.0428379873995177,0.00474338175547114,0,0.730271319047601,0.799864043891245
S43N,0.0700162886044845,0.0146331351645857,0.295499971895029,0.530358019243379,0.0404059788880748,0.0208001539397004,0.0185071845972237,0.00977926766752253,0,0.794498658678589,0.718821138083717
S43T,0.0139048309956866,0.0371248111970984,0.609587056593856,0.200623552067097,0.0773229647458623,0.0108246244330467,0.013070959318844,0.0375412006485086,0,0.609783770681409,0.853458890133473
S44N,0.0621365265924529,0,0.286557767145516,0.523356457169513,0.0262732822758658,0.0631974356736474,0.0291290757776912,0.00934945536531371,0,0.799605793056274,0.717880761134413
S44T,0.00561790238038947,0.0587722011930737,0.423387897715219,0.392359358814837,0.0229171609832551,0.0468811193559279,0.00616150778659761,0.0439028517707003,0,0.579622888530827,0.845343040795508
S45N,0.0402077376110557,0.0232068050026329,0.375159434947137,0.431491934250653,0.0367195765712892,0.0495177576504762,0.0346846775036689,0.00901207646308651,0,0.800627566888698,0.740918129815406
S45T,0.00634156492017134,0.0111099193978708,0.537868423153214,0.366896570732843,0.0325952595009138,0,0.00408349919413841,0.0411047631008492,0,0.65048663943684,0.81991458574214
S46N,0.0880846623829836,0.00295575221739821,0.26903944748943,0.594298253771039,0.00806573525364818,0.00833805918164626,0.00895984080676765,0.020258248897088,0,0.804587343905132,0.694421934178406
S46T,0.00633378340002201,0,0.287401574504769,0.584921031931284,0.0527748793386835,0.0143600961495036,0.0132041108090498,0.041004523866689,0,0.73432422143847,0.740507358121327
S47N,0.0396087063722903,0.0132750800460882,0.287451141854874,0.557012472475858,0.0228834769883451,0.047879210005897,0.0114945826663747,0.0203953295902722,0,0.784192966285129,0.717460313129761
S47T,0.00592744323100983,0.0139492982398346,0.6307792044455,0.244958606988114,0.03966724337694,0.00513143072832072,0.00860196439235613,0.0509848085979241,0,0.570498458106318,0.863042835982449
S48N,0.0498309289604095,0.0217226211871746,0.263548680383132,0.528497170970035,0.0352609222431491,0.0631536786506313,0.0223602225382091,0.0156257750672601,0,0.810201933269167,0.709652645781065
S48T,0.00688459332983912,0.0271456623079949,0.505605503263009,0.362671174474038,0.0380252316900272,0.0289233873745962,0.00530290039567746,0.0254415471648186,0,0.683819005873885,0.807226946338877
S49N,0.0684012474145398,0.00860856840647805,0.258296358680906,0.597105395492383,0.021755325997558,0.0229355394436072,0.0111239051444846,0.0117736594200435,0,0.796260865033742,0.69909757855745
S49T,0.00843734235975457,0.0634479927418086,0.695272268649039,0.0853612451407066,0.0413793032892454,0.0501874994041777,0.024637151054012,0.0312771973612561,0,0.641953151418478,0.841015989532083
S50N,0.0563472117999181,0.0134521423003182,0.296797015635922,0.545428727823188,0.0244364793935234,0.0285911007462097,0.0159177173273192,0.0190296049736006,0,0.806079940093493,0.708084226667375
S50T,0.0147925635535732,0.0560885864060617,0.650498039098034,0.173628890635476,0.0475349404977145,0.0213690681050479,0.00346562554326615,0.0326222861608264,0,0.637062417408988,0.842788206732044
