Mixture,Other,Hepatocytes,Proliferation,vSMC,Stellate cells,CAFs,Pericytes,P-value,Correlation,RMSE
RK233_Cancer,0.694896775990248,0.223757495692296,0.000151773534301842,0,0.00915763003234166,0,0.0720363247508121,0,0.81317517597523,0.607229327830079
RK041_Cancer,0.765307890208808,0.0248767920040061,0.15480681086276,0,0.00333491779824611,0.011405715351525,0.0402678737746548,0,0.778097175397557,0.869629217769446
RK021_Cancer,0.631071616895497,0.251095700938361,0.0634809472522546,0,0.0138997502797023,0.000389427365106021,0.0400625572690792,0,0.938246732879068,0.416686186484863
RK187_Liver,0.513769121355054,0.328108060475713,0.0170068143412532,0.00397203359967706,0.0777351815034967,0.00456065288540234,0.0548481358394038,0,0.993892242267139,0.152371248538737
RK012_Liver,0.516149802905856,0.318856126009454,0.0449260698864469,0.0321400751746084,0.0677930684403065,0.0105299695325596,0.00960488805076811,0,0.893020320076386,0.451993666585952
RK049_Cancer,0.588407503746089,0.122464997925177,0.0556862781700191,0.00937460484568192,0.0473952270682201,0.133132565117879,0.0435388231269341,0,0.947589090075373,0.656478692066891
RK057_Liver,0.43392866167504,0.39653957031457,0.0336474211930981,0.0169681616091683,0.0702577783899794,0.0179997438230089,0.0306586629951352,0,0.987942542384769,0.183980393220358
RK308_Cancer,0.496653670667836,0,0.292168243616076,0.0195642732559362,0,0.0862772373153284,0.105336575144823,0,0.557502686074711,0.941795119679597
RK014_Cancer,0.501298231126042,0.141802401106016,0.0427214055777692,0.0180707975781219,0.0343500554078323,0.17801136028237,0.0837457489218488,0,0.906687770066334,0.647975561158084
RK170_Liver,0.326900345992959,0.517581921684334,0.0182099414535292,0.04415523693131,0.0489431378843225,0.0147567668498426,0.0294526492037026,0,0.983100699168342,0.443671630306279
RK200_Cancer,0.814594833127905,0.0487132147074061,0.0527136327924917,0,0.00405445951187794,0.0222928772752132,0.0576309825851063,0,0.924589898553863,0.797280301063274
RK264_Cancer,0.538388685705853,0.314002783549691,0.0598913825384455,0.0424411747258535,0.0045905556728654,0,0.0406854178072914,0,0.822955499113988,0.570584365684728
RK067_Cancer,0.601148770145271,0.0549605373616371,0.168679639873861,0.00421707338040542,0,0.103451922223375,0.0675420570154496,0,0.922254058940225,0.805017157620341
RK066_Cancer,0.615246385343235,0.20089086020066,0.0579913655844473,0,0.0131945061603859,0.0476142649186586,0.0650626177926129,0,0.746114595161827,0.687143233688811
RK028_Cancer,0.751267811411948,0.100672972113143,0.101975304178203,0,0,0,0.0460839122967069,0,0.538054561733662,0.866199837728341
RK130_Liver,0.340961585356423,0.525884731401959,0,0.0100342980717191,0.0666219440717726,0,0.0564974410981257,0,0.981650326188862,0.468359655967186
RK256_Cancer,0.317784278063323,0.472837998982173,0.109269032912245,0.0106056281221321,0.00240359555366199,0.019356551207284,0.0677429151591815,0,0.964162804192763,0.40546826756973
RK064_Cancer,0.610955612290288,0.186070713696055,0.0670307322889777,0.00512114313463854,0.0153124447825358,0.0453911809210743,0.0701181728864299,0,0.877623713628422,0.587548869642282
RK040_Cancer,0.665561935872676,0.163749710646727,0.0507144688812689,0,0.0133363901584864,0,0.106637494440842,0,0.585736218013558,0.816509993979671
