Mixture,CD8+ Cells,Tregs,Non-immune cluster,Nk Cells,CD4+ Cells,B Cells,Myeloid,Mast Cells,P-value,Correlation,RMSE,,T_Cell
GSM2053462,0.134589447592965,0.039061457843453,0.229231052934689,0.119923382395061,0.05134893464576,0.075479320049145,0.336701917866335,0.013664486672593,0,0.658030495048751,0.768563447198304,,0.224999840082178
GSM2053470,0.171995930872674,0.082597419785852,0.386038164209643,0.082227967633079,0.062929685507371,0.08320752604493,0.123449227274024,0.007554078672428,0,0.676159082218475,0.736747942584275,,0.317523036165896
GSM2053467,0.120744766379378,0.057242382893812,0.440948401731237,0.159369001237439,0.069641184915844,0.08092075975038,0.063501189519836,0.007632313572075,0,0.747823527979486,0.663753523435707,,0.247628334189034
GSM2053458,0.175176950215303,0.082858560795749,0.356580932015819,0.116226738989731,0.049015710334245,0.052360706820088,0.157129014838247,0.010651385990817,0,0.750622670642272,0.671762338142067,,0.307051221345297
GSM2053475,0.124084822637406,0.090595478856963,0.408621916937276,0.116090770880947,0.092956677159789,0.061238009551932,0.089753565789664,0.016658758186023,0,0.736843033037966,0.677075774093773,,0.307636978654158
GSM2053461,0.09501576660913,0.073997973133678,0.277542868585211,0.108192455987899,0.141854937075637,0.085857562610833,0.202531255809981,0.015007180187631,0,0.513627413278571,0.858755030259696,,0.310868676818445
GSM2053447,0.126719829242037,0.006411915095267,0.751258481178706,0,0.064125338967449,0.026604342458883,0.022164301843215,0.002715791214443,0,0.801575376603597,0.726137070641825,,0.197257083304754
GSM2053482,0.168819719311782,0.023093103330826,0.434764205971881,0.063618950206561,0.075094991402661,0.075844820637612,0.147012796381296,0.011751412757382,0,0.79427869534938,0.609097360241964,,0.267007814045269
GSM2053442,0.154762213541628,0.007903700537755,0.522728651976728,0.005078546525651,0.148927195960235,0.029394145057541,0.127192870679693,0.004012675720768,0,0.803964827333509,0.598691506137287,,0.311593110039618
GSM2053494,0.171342547218904,0.063830324413595,0.227818109423704,0.168821534064435,0.067988628220561,0.068167133388942,0.22513166568912,0.006900057580738,0,0.626305654946264,0.797094831160149,,0.30316149985306
GSM2053453,0.09033780816278,0.005163341871773,0.740468890512938,0,0.095940412832429,0.038875461243249,0.025635580120118,0.003578505256714,0,0.78876732775845,0.739378976870378,,0.191441562866982
GSM2053452,0.104879294352369,0.005310849618804,0.687142981599447,0.009907510611825,0.113765261878877,0.02750875465727,0.044241445179148,0.007243902102261,0,0.88243311232017,0.526849239688854,,0.22395540585005
GSM2053469,0.152514902749319,0.052256939040575,0.423415445420324,0.100809874667385,0.110042892990544,0.052844749702085,0.092544733792694,0.015570461637074,0,0.652907791696264,0.760207432637117,,0.314814734780438
GSM2053445,0.125866795983024,0.02734022726343,0.625167028257407,0.041179178022156,0.096119875827949,0.034219286637708,0.047641006860275,0.002466601148051,0,0.809230222533208,0.624119593182199,,0.249326899074403
GSM2053446,0.051525987177421,0.040715155516017,0.653056722198623,0.060225874688525,0.09876418656443,0.018931917619646,0.074001172786707,0.002778983448632,0,0.830196595291395,0.606582998749514,,0.191005329257867
GSM2053480,0.18422994178183,0.060811116328649,0.187432242111344,0.184424577401723,0.114815098250425,0.068706788282332,0.190128202192632,0.009452033651066,0,0.62580158820227,0.812419197775297,,0.359856156360904
GSM2053477,0.182953567937558,0.075362995987527,0.354188681802152,0.103361649581857,0.061244553921571,0.076337840290233,0.124780284731449,0.021770425747653,0,0.686703187676672,0.729523854022051,,0.319561117846656
GSM2053468,0.177484656504521,0.065846322330888,0.302213884063629,0.079315412659255,0.050862269717675,0.086034244096391,0.222305842190874,0.015937368436769,0,0.692903104336537,0.731223428256311,,0.294193248553083
GSM2053488,0.177323658138922,0.072550326770272,0.251916156996501,0.125963737034013,0.055016095507101,0.100400406630251,0.201131044109308,0.015698574813633,0,0.594637157831927,0.810280128905038,,0.304890080416295
GSM2053487,0.147783741821279,0.039027407401107,0.39888799448671,0.122953074257566,0.075722263423444,0.08622522991552,0.121908778398058,0.007491510296317,0,0.714485815805791,0.699944046922354,,0.262533412645829
GSM2053486,0.070427216800104,0.059040878264462,0.357609152959774,0.132375926934573,0.0483140125848,0.048301158532911,0.279653569612681,0.004278084310695,0,0.697613088452787,0.71722268162418,,0.177782107649367
GSM2053463,0.11425100219272,0.034203856694782,0.294688758044223,0.125064304953742,0.150661028474103,0.099685386501448,0.17028049437898,0.011165168760002,0,0.590009350817419,0.808711852646338,,0.299115887361605
GSM2053440,0.091279020294213,0.021505350086855,0.614198341858924,0.059071824184227,0.108073203026305,0.024688926912108,0.076441039295787,0.00474229434158,0,0.774012973966962,0.675052811988202,,0.220857573407373
GSM2053476,0.212170635044598,0.146589760962235,0.110613701582316,0.151782643885548,0.088249170013277,0.107977708055509,0.166365560457505,0.016250819999011,0,0.58065999876369,0.857757642083111,,0.44700956602011
GSM2053481,0.135752259154014,0.04744624524761,0.255959356583148,0.124102432455653,0.121338480919526,0.077927527611355,0.22198803743834,0.015485660590354,0,0.508196421853777,0.861966918771106,,0.30453698532115
GSM2053449,0.121884168503336,0.002947840326399,0.659335407076573,0.026289094660539,0.109904542719614,0.023018918832109,0.053034124051082,0.003585903830348,0,0.836900845535207,0.596843748488259,,0.234736551549349
GSM2053493,0.155271776031129,0.046990675252035,0.24172310628683,0.123838345105847,0.10250748433269,0.124863983028473,0.186779318326591,0.018025311636405,0,0.584646536723731,0.817631955179363,,0.304769935615854
GSM2053437,0.127367746875883,0.017601150684601,0.615389099628742,0.025488259518111,0.140953464147968,0.032503416128863,0.03397583109941,0.006721031916421,0,0.841816912492957,0.563499956035573,,0.285922361708452
GSM2053490,0.202692813311381,0.063573284603648,0.351901760981489,0.098586789974827,0.075396400715133,0.097184608461689,0.101453738939723,0.009210603012111,0,0.62905392684412,0.77765871422341,,0.341662498630163
GSM2053436,0.113290133736538,0.032287337174589,0.545527313901416,0.066708939595883,0.142390361155964,0.028405804271976,0.065576459316504,0.005813650847129,0,0.80574618843243,0.599495366019818,,0.287967832067091
GSM2053474,0.158679812935526,0.063803454650467,0.334765697360062,0.154611835014551,0.052281615595194,0.065070637924029,0.161084769483227,0.009702177036943,0,0.692675021492088,0.727251492986412,,0.274764883181188
GSM2053465,0.120598671235992,0.092437906688088,0.243000051083497,0.134390719296061,0.076065459140408,0.119200665683736,0.199318873729995,0.014987653142223,0,0.542983292682231,0.842013783318783,,0.289102037064488
GSM2053455,0.169210014855023,0.077261338374775,0.385038322322794,0.11126190016674,0.039704047058466,0.061819288545712,0.144144258675916,0.011560830000574,0,0.699835456536451,0.714830889771339,,0.286175400288264
