Mixture,Other,Kupffer cells,TM1,SAMs,T cells,cDC2,cDC1,B cells,P-value,Correlation,RMSE
TCGA-BC-A10Q-01,0.485008876573372,0,0.0197929213811254,0.175371794839536,0.0361131282259112,0.202726924031379,0.0102088792357217,0.0707774757129553,0,0.438924009183604,0.91112794313527
TCGA-4R-AA8I-01,0.724007143651499,0.0632203750616283,0.0346079300203011,0.111234670301342,0.00339492665037384,0.0111304548848373,0.0131345078186645,0.0392699916113542,0,0.894638809833666,0.46488357080994
TCGA-FV-A4ZQ-01,0.484196832161046,0.141173136593624,0.0525025166892759,0.123331580680845,0.0467307439343362,0.0582042158006335,0.0376605592350681,0.0562004149051711,0,0.74477373603074,0.668997526337661
TCGA-BC-4073-01,0.570396737368546,0.0174082385088437,0.0754434670918323,0.0693750000947122,0.00428061850537063,0.15892092705067,0.0215989965261069,0.0825760148539189,0,0.68739609702266,0.729842734295784
TCGA-DD-AADQ-01,0.650984880813389,0.0207976221165993,0.0450019609087168,0.128733442099099,0.0178560951448166,0.0675613566304607,0,0.0690646422869193,0,0.691838589600759,0.723520159390777
TCGA-DD-A1EA-01,0.67361677876555,0.01447596494262,0.0450574413811204,0.117730978103974,0.015759756222362,0.101255422258672,0.0170297654680645,0.0150738928576372,0,0.713177130725805,0.70218242337504
TCGA-WQ-AB4B-01,0.681576745722178,0.0758487510538283,0.017080626929939,0.188769071258419,0.0203656155230015,0,0.0104942523304788,0.00586493718215516,0,0.827416890337107,0.565007322403498
TCGA-RC-A7SH-01,0.559903211940787,0,0.00137118180193028,0.264885899510547,0.0281576785827155,0.0416950064979103,0.0481192956732202,0.0558677259928895,0,0.528870533700876,0.86378994584915
TCGA-BC-A10T-01,0.790699701292278,0.0174073976242006,0.00663998482258139,0.0884629624282804,0.0163614841456693,0.0572173426526965,0.0138205981855298,0.00939052884876371,0,0.804985729843546,0.596022742794557
TCGA-DD-A11A-11,0.803930498446,0.00839364740275331,0.0504112429801911,0.0596361698030123,0.0025993095657064,0.0623434774417095,0,0.0126856543606275,0,0.777169226387116,0.631908237528102
TCGA-DD-A39W-01,0.506721189174211,0.217595264950927,0.0267465091586094,0.111745543100605,0.0328683312935119,0.0415277470807979,0.0212072520548316,0.0415881631865061,0,0.511166423168087,0.911093694491106
TCGA-RC-A6M5-01,0.742798524462157,0.0225130417114513,0.0190286782794395,0.0769151116227826,0.00599095003253485,0.116087619033894,0.00542356211906405,0.0112425127386766,0,0.773282433419944,0.636113598128975
TCGA-UB-A7MD-01,0.561660677413059,0.15274899859172,0.100472133884553,0.128832969429093,0.0121128867008331,0.00833038474251376,0.0147872110853654,0.0210547381528613,0,0.88976899899556,0.469670558406979
TCGA-2Y-A9H6-01,0.806839368899789,0,0.0180017515029283,0.122622609414079,0.0104010108659051,0.0199839551439753,0.00774612243246045,0.0144051817408628,0,0.889842021025674,0.467564576427539
TCGA-5C-A9VG-01,0.53849196965241,0.112964325371366,0.0250655086157725,0.0575659789405626,0.0294982959823663,0.10953679874759,0.0345091571749212,0.092367965515011,0,0.612965151150265,0.792439537748045
TCGA-CC-5264-01,0.622308301724347,0,0.0104643177407396,0.136834981160532,0.0217279786754749,0.127089711739511,0.0478323077456138,0.033742401213781,0,0.76777743960611,0.65000245157636
TCGA-DD-A4NS-01,0.75525113457651,0.0159178009279377,0.0555473725052177,0.110539916158816,0.00114238069628033,0.0616013951352376,0,0,0,0.856369477634873,0.525083095844828
TCGA-QA-A7B7-01,0.763984855207915,0,0,0.113738535738375,0.0143814817624057,0.04274635738009,0.0256467066777467,0.039502063233468,0,0.691860009323421,0.727866709420189
TCGA-DD-AAEB-01,0.758797741072789,0.0326712941662332,0.0047101805569013,0.15218785374455,0.0128361932095016,0,0.0313665057439013,0.00743023150612431,0,0.789572646976576,0.616479313880421
TCGA-DD-A3A6-01,0.0595115816305173,0.15246972624923,0,0.616937202495406,0.0983181184038419,0,0.0201809127326273,0.0525824584883778,0,0.519908945565357,1.02028878165332
TCGA-UB-A7MF-01,0.707792200036756,0.0334028537547477,0.005546491315565,0.0698639080223431,0.0184016308383151,0.0853806199686789,0.0338138163944171,0.0457984796691775,0,0.800320168324437,0.606243289057221
TCGA-DD-AACW-01,0.574759147250112,0.115259896060971,0.0218783059323847,0.161006447607125,0.0312421199968529,0.0390204937713481,0.0288230044623504,0.0280105849188562,0,0.798657868194012,0.605146532311334
TCGA-G3-A7M6-01,0.612599059708751,0,0.0032024991287583,0.243710398767308,0.0225570985093373,0.064633515718089,0.0153698351957755,0.0379275929719812,0,0.855025790018795,0.539948464995332
TCGA-GJ-A6C0-01,0.612535091484893,0.110665130095794,0.0326146537075753,0.141494852004057,0.00881799886325389,0.066005081724089,0,0.0278671921203383,0,0.892641097043711,0.470738722963952
TCGA-DD-A3A3-01,0.548878600001468,0.123046603385787,0.0457389393613147,0.211626227708563,0.0140234456398261,0,0.0221409938245317,0.0345451900785086,0,0.791268200750773,0.613282769146558
TCGA-DD-A116-11,0.884189943220178,0.0232956389953443,0.0152182801675282,0.0592229820296667,0.00396399708385266,0.0087402789590263,0.00536887954440426,0,0,0.922084108604592,0.397088251840505
TCGA-WX-AA44-01,0.496762634143833,0.0801401925968399,0.0187533971116289,0.29893409511299,0.0179162294277948,0.00910992035587764,0.0353389278258559,0.04304460342518,0,0.907742299703843,0.443761167082201
TCGA-MR-A520-01,0.74801506116959,0.0916165871149601,0,0.0824328377057127,0.00516060460933956,0.0482055947835743,0.00793137594723391,0.0166379386695894,0,0.834857374692116,0.554386138971218
TCGA-EP-A12J-11,0.859591256650622,0.0343266016690351,0.0217017343687395,0,0.00371095466881787,0.0791251113462536,0,0.00154434129653213,0,0.903327666381054,0.438556675496319
TCGA-DD-AADK-01,0.779295108971822,0,0.0265699481320978,0.118914792498932,0.000793007109636468,0.0161288685412314,0.0162947135848264,0.0420035611614537,0,0.856892523522436,0.523912398025256
