Mixture,Immune cluster,Hepatocytes,Fibroblasts,Endothelial Cells,Bi-Potent Cells,P-value,Correlation,RMSE
GSM363042,0.00728727867385504,0.926896608873517,0.0180017664289621,0.0478143460236656,0,0,0.924361047148784,0.698577517992555
GSM363043,0.0125407843601592,0.792037632180484,0.0814974009353374,0.0745835627553566,0.0393406197686629,0,0.927537311092038,0.52302421392297
GSM363044,0,0.923966209392087,0.0254753503629872,0.0321411114086488,0.0184173288362772,0,0.931322494542154,0.680703233633108
GSM363045,0,0.969146432219359,0.00816890628762601,0.0217455378918689,0.000939123601146174,0,0.915122031159296,0.776678923230719
GSM363046,0.0022004571986672,0.922646840895243,0.0240407027750884,0.0464688558767098,0.00464314325429123,0,0.939454037517858,0.659607959094099
GSM363047,0.00314457752859197,0.96588147643586,0,0.0309739460355481,0,0,0.940449000056073,0.718828886215507
GSM363048,0,0.836080198411529,0.011067492315336,0.0339821875820719,0.118870121691063,0,0.798580990557915,0.833016198975337
GSM363049,0,0.899016389860198,0.022144575204493,0.0529026234904708,0.0259364114448387,0,-0.00326804701304319,1.77599476981598
GSM363050,0,0.874725953365022,0.063498711282273,0.0278045656799744,0.0339707696727306,0,0.852442225955562,0.77640066853811
GSM363051,0.00223247264003135,0.915014694764169,0.0186663143904586,0.0329228333799304,0.0311636848254104,0,0.579349038037127,1.22352500678486
GSM363052,0.0236771971754116,0.826686526192695,0.0237072204369052,0.0333521250900087,0.0925769311049796,0,0.388329481989423,1.33465720081391
GSM363053,0,0.888227372670334,0.0452057609406967,0.0449252722897219,0.0216415940992472,0,0.0278515492710265,1.73490635781177
GSM363054,0.203564776331478,0.119960567230449,0.416917882172707,0.124181410452691,0.135375363812674,0,0.0324859709786878,1.06636124137299
GSM363055,0,0.323900966935599,0.368446927122427,0.101022175837813,0.206629930104161,0,0.259914448808325,1.02782759867619
GSM363056,0,0.855360009367215,0.0440049650582405,0.0184154152150723,0.0822196103594724,0,0.181301962411652,1.56504679569382
GSM363057,0,0.829508665202741,0.029015685155787,0.077925670231192,0.0635499794102798,0,0.257545938605638,1.46267391774393
GSM363058,0.0017290441797184,0.946955465937706,0.00540057474341947,0.0459149151391565,0,0,0.87031903363947,0.833246302498262
GSM363059,0,0.899006218445351,0.0297026537673242,0.0551994788911493,0.0160916488961757,0,0.92002735037373,0.671598054586476
GSM363060,0.0142574623206524,0.932687832553606,0.00228706213328383,0.0507676429924577,0,0,0.925527233376293,0.704293913135471
GSM363061,0,0.928761622357867,0.02491881903219,0.0297045099228516,0.0166150486870912,0,0.936474880580777,0.675772212131099
GSM363062,0,0.950408251168927,0.0115147698076477,0.0294063025522062,0.00867067647121927,0,0.933315331158587,0.712756579201162
GSM363063,0.0244355691677139,0.915882476240054,0.0167424705665924,0.0429394840256396,0,0,0.864521049428405,0.803207193393255
GSM363064,0.00661097682211366,0.964310969625113,0.00142569218488708,0.0276523613678864,0,0,0.939447282393888,0.718679059305441
GSM363065,0,0.947059002885971,0.0174445732766776,0.0282277708982139,0.0072686529391379,0,0.931911565456752,0.710836757900802
GSM363066,0,0.940771327956835,0.0198131542196828,0.0394155178234825,0,0,0.90109382125672,0.765649006611424
GSM363067,0.0129973005459603,0.825829465309707,0.0577932319173264,0.0590216933174095,0.0443583089095969,0,0.938489069110967,0.536157759030131
GSM363068,0.0210398463311597,0.853935957079983,0.0276755016040682,0.0537189822803875,0.0436297127044019,0,0.937827411882698,0.573675874718272
GSM363069,0,0.737124210639354,0.112239261541901,0.0871121397895762,0.0635243880291684,0,0.809629032254889,0.708782347789973
GSM363070,0,0.797970190397576,0.0316044884630161,0.0166487527545165,0.153776568384892,0,0.170631032934017,1.51037916523996
GSM363071,0,0.88181114890328,0.035581430546419,0.0432129208873017,0.0393944996629989,0,0.905592515214397,0.681801007803869
GSM363072,0.0291557094871574,0.922906173504643,0.0123160833439738,0.0274553736067021,0.00816666005752334,0,0.827027019033165,0.879300128067679
GSM363073,0,0.942493380811816,0.0086304215284043,0.0244226507792711,0.0244535468805084,0,0.808770871119432,0.936158755650342
GSM363074,0.0118048405033612,0.790287370104816,0.121263919237319,0.0390720631852978,0.0375718069692066,0,0.56829241277216,1.09301231014671
GSM363075,0,0.85007037884074,0.0492222427095312,0.0425519550714236,0.058155423378305,0,0.931027405613332,0.586096434963542
GSM363076,0,0.890794266894692,0.0526679099866211,0.0338391345647951,0.0226986885538914,0,0.673187163214026,1.07321815864688
GSM363077,0,0.931426902601504,0.0188621023058057,0.0427653193624011,0.00694567573028923,0,0.932137521167215,0.688476974453178
GSM363078,0.00426661069825697,0.870705292196921,0.0382039429070374,0.062481059133829,0.0243430950639554,0,0.373185837469074,1.39743640732212
GSM363079,0,0.795609772641719,0.0981461383578431,0.0366703577154311,0.0695737312850064,0,0.894928228700204,0.603732112643624
