Mixture,Other,Non-inflammatory_Macrophage,alpha-beta_T_Cells,Inflammatory_Macrophage,NK-like_Cells,gamma-delta_T_Cells,Mature_B_Cells,Plasma_Cells,P-value,Correlation,RMSE
GSM2053445,0.638479033759773,0.0432421901790801,0.116997274049452,0.00281820774050319,0.0316418964010322,0.0963951307224478,0.0704262671477118,0,0,0.836648064729746,0.587119339824554
GSM2053446,0.645276352831326,0.0529405249377973,0.052741218517733,0.038610129187758,0.0333680733790359,0.125636385404307,0.0514273157420428,0,0,0.846275164469633,0.578571767682929
GSM2053480,0.115142694723158,0.043491446935784,0.137887776513456,0.25454249471042,0.101052499647839,0.131348499457091,0.101413860822809,0.115120727189443,0,0.624260757295329,0.785259174535527
GSM2053477,0.426551195273283,0.0642680975553765,0.131434215233806,0.0512977662765277,0.0798124603943711,0.0415849930689015,0.121641337103728,0.0834099350940069,0,0.794418465278445,0.611851085498371
GSM2053468,0.239448422137877,0.106770165020523,0.079808733747626,0.124368168385043,0.101582430093121,0.0915549511165816,0.0740970682564059,0.182370061242822,0,0.780926100390642,0.639986381243142
GSM2053488,0.207938705311258,0.0371532823468913,0.143891987556323,0.0851741681095808,0.0805038216321673,0.20777395314102,0.0401009938767068,0.197463088026053,0,0.692054546128886,0.738040811440223
GSM2053487,0.339145943539568,0.0440342587234434,0.138286267643442,0.0297799078633482,0.151722978478566,0.117351277627218,0.0539982544841356,0.125681111640279,0,0.690083323096872,0.726393309505438
GSM2053486,0.300424124072109,0.160426646155044,0.197823749068721,0.121242542894666,0,0.0783087581199101,0.0840399086728586,0.0577342710166905,0,0.701437360937764,0.71555522494701
GSM2053463,0.223841311754259,0.0434595014316785,0.171952642615324,0.163761299179485,0.0280251405151782,0.144288394401687,0.0742218454794893,0.1504498646229,0,0.657518595476072,0.757026673758038
GSM2053440,0.656802322938718,0.0546592539599212,0.0763219438990192,0.0158662128665716,0.0445952597799564,0.108593438061419,0.0431615684943945,0,0,0.820725319197625,0.626025542031684
GSM2053476,0.10450519594841,0.00293757404447422,0.172681515366487,0.158566007993129,0.0587253450745786,0.203483523655805,0.12127731925164,0.177823518665477,0,0.602754681020157,0.809563838465925
GSM2053481,0.226372479246679,0.0209041536723084,0.219155796996064,0.212525754323408,0.0107564085309615,0.0953313343735107,0.0545078963943939,0.160446176462674,0,0.601385559210829,0.799124956727802
GSM2053449,0.676704755115464,0.0417275916053482,0.0826195161329367,0.0135501490408944,0.0198577986551028,0.115607045975549,0.049933143474705,0,0,0.862139480448678,0.56156347131734
GSM2053493,0.254743222911748,0.00736901214866464,0.191901546965264,0.138426671733073,0.148944167825328,0.00317910637192371,0.064810828755915,0.190625443288084,0,0.659975662897153,0.755233215927723
GSM2053437,0.70704799830196,0.0335685961461013,0.0721007245759085,0,0.0477212128066839,0.0877252867789346,0.0518361813904116,0,0,0.878993264624434,0.543730030428909
GSM2053490,0.332780844637897,0.0383091262769333,0.142581923846249,0.0623774006958251,0.0998463995331547,0.114160836146655,0.0955334791052997,0.114409989757986,0,0.675145299177389,0.739257196899693
GSM2053436,0.61975283291151,0.0391517036106547,0.169887748539386,0.00917665094174823,0.0465070397407471,0.0721613052618795,0.0433627189940746,0,0,0.825437745354992,0.59659080892363
GSM2053474,0.265291886615989,0.0297544853511536,0.201890098412306,0.185598865945305,0.119484892989059,0.0126890787824162,0.106771791475046,0.078518900428726,0,0.713269143159684,0.708667955000713
GSM2053465,0.237435184491309,0.0187899125985724,0.176079232396923,0.163397216364603,0.0677570421476537,0.141364788332986,0.0273409415356265,0.167835682132327,0,0.637893827958193,0.772811409682198
GSM2053455,0.402152728206642,0.0795601994610788,0.115924749462786,0.0761006458889398,0.0814164112322583,0.0928914783070679,0.103383322366313,0.0485704650749135,0,0.824179762869272,0.574905081245945
