Mixture,Other,Hepatocytes,Proliferation,vSMC,Stellate cells,CAFs,Pericytes,P-value,Correlation,RMSE
GSM363083,0.389535283834158,0.388694640935914,0,0,0.104374618828299,0.0186411009266527,0.0987543554749768,0,0.842860498910495,0.539044674987654
GSM363084,0.227491254164047,0.703148752807697,0,0,0.00387274558946716,0.00854588647353507,0.0569413609652532,0,0.880245702753488,0.785133890148539
GSM363085,0.348401988584328,0.542786659095715,0,0,0.0161048222532179,0,0.0927065300667392,0,0.859537290486263,0.60344600401408
GSM363086,0.156279354318033,0.772490929511961,0,0,0,0.0307477132355758,0.040482002934431,0,0.895323678113298,0.873676569928935
GSM363087,0.343083446934717,0.53489392161416,0,0,0.036854543775459,0.0214705979396209,0.0636974897360432,0,0.848607310180617,0.616180013796973
GSM363088,0.370885363106753,0.0484368889570616,0,0.0331275897499693,0.134362015648743,0.410888619671495,0.00229952286597863,0,0.0192885027346171,1.11390534084741
GSM363089,0.136507077048217,0.760708401144128,0,0.0022309600771063,0.0793225423621471,0,0.0212310193684017,0,0.923896563647978,0.79720214033238
GSM363090,0.0527445625697238,0.903368340513928,0,0,0.0301230768469718,0,0.0137640200693765,0,0.914174979469998,1.08196192126217
GSM363091,0.182549588131715,0.72227001386543,0,0.00405711335058132,0.0683829496329023,0,0.022740335019371,0,0.938005639546821,0.699007338675454
GSM363092,0.0837579624105719,0.833555944026908,0,0.0190198099797946,0.046814343225249,0,0.0168519403574768,0,0.954233676403093,0.871283692650482
GSM363093,0.0807819516922108,0.863967096331592,0,0.000787672969978346,0.0394161345599223,0,0.0150471444462966,0,0.949772533499223,0.940008446084118
GSM363094,0.0760134326867058,0.887895660264606,0,0.000204834785753314,0.0201492563358352,0,0.0157368159270997,0,0.95724097411456,0.972704839611733
GSM363095,0.171784728880119,0.674518047348293,0.00527261687310184,0.0114877026093527,0.131075404471377,0,0.00586149981775644,0,0.953878156087287,0.57766022009067
GSM363096,0.186099352933697,0.693767489023882,0,0,0.103708336343763,0,0.016424821698658,0,0.902543263360885,0.725799209682804
GSM363097,0.186684292031383,0.716892763500875,0,0,0.0813587552051859,0,0.0150641892625564,0,0.89862241331889,0.772380492690034
GSM363098,0.178756312039633,0.783509569768012,0,0.00177945047426949,0.00918180796633552,0.00875061748570602,0.0180222422660446,0,0.951892786101764,0.782484454246626
GSM363099,0.375519621070084,0.422638048652899,0.0185625485529192,0,0.0452212640629168,0.138058517661181,0,0,0.864453001505962,0.508929965320946
GSM363100,0.307434860193069,0.52021110248501,0.0178694967714264,0,0.0184637080647816,0.0966602530535482,0.0393605794321653,0,0.886744625235611,0.524343206253477
GSM363101,0.2370445415204,0.651699510147327,0,0,0.00802134007614151,0,0.103234608256131,0,0.825766966489355,0.80416914270773
GSM363102,0.144409691290791,0.818162163190153,0,0,0.000948727876046989,0.00701297986115273,0.0294664377818567,0,0.450629254591902,1.56941974548247
GSM363103,0.232731728827143,0.675193716411948,0,0,0.0749027249074196,0,0.0171718298534891,0,0.902077916120916,0.69722487135384
GSM363104,0.123586512208487,0.836365317473507,0,0.00440832701680746,0.00914305223877892,0.00643757158515711,0.0200592194772628,0,0.884777420416698,1.00888160145055
GSM363105,0.255241435507512,0.620241622032915,0,0,0,0.0930244009811897,0.0314925414783834,0,0.429642661512752,1.27869229888631
GSM363106,0.284340259872034,0.676620483335452,0,0,0.00632511785232682,0.00734065136347354,0.0253734875767134,0,0.879030015488441,0.747082635207633
GSM363107,0.197103384833957,0.733733858050639,0,0,0.00561859598740042,0.0107660309699323,0.0527781301580711,0,0.903307557034232,0.791180387606665
GSM363108,0.226160005098436,0.71971448217089,0,0,0.0325293351567561,0,0.0215961775739186,0,0.894872926432729,0.785454621677221
GSM363109,0.58645150871168,0.0777034501758116,0,0,0.0115353625825177,0.224748946362391,0.0995607321675991,0,0.00403227592936816,1.08204320160618
GSM363110,0.0418282460809175,0.907878841362664,0.0167115912708804,0.00336884567733718,0.0155832392653039,0,0.014629236342897,0,0.98945193095964,0.948292482551579
GSM363111,0.093925675549141,0.86215625061495,0,0,0.031197158614378,0,0.0127209152215313,0,0.88379979267389,1.05797430094954
GSM363112,0.0894903679403492,0.849127762023969,0,0,0.0446057280772126,0,0.0167761419584692,0,0.909880072034615,0.98692658674075
GSM363113,0.135149202801049,0.751153418161906,0,0.00620023473548227,0.0924537142927141,0,0.0150434300088486,0,0.897395691077508,0.832662042615474
GSM363114,0.0837743380727645,0.861162272413025,0,0,0.0368395685336428,0,0.0182238209805679,0,0.931493155911921,0.969601879172333
GSM363115,0.259994920178795,0.614670237200549,0.0208458677694651,0,0.0467952225635407,0.0297266207098018,0.0279671315778488,0,0.85851824593273,0.693307562947604
GSM363116,0.141712510403046,0.777084649156197,0,0.000789047999690534,0.0649082811683204,0,0.0155055112727461,0,0.905015334756242,0.864288336213861
GSM363117,0.168281852563835,0.718921452210542,0,0,0.0950902288033016,0,0.0177064664223211,0,0.924290306043861,0.722816525555268
GSM363118,0.130455727237487,0.774053906889367,0,0,0.0835349546379015,0,0.0119554112352441,0,0.893077495233676,0.881354775868371
GSM363119,0.127025255531434,0.794729729308533,0,0,0.0590861586750682,0,0.0191588564849647,0,0.93346541534917,0.840430752836034
GSM363120,0.139415002141591,0.773772246451729,0,0.00465568076754223,0.0569990698400078,0,0.0251580007991301,0,0.90163183229547,0.864384107409643
GSM363121,0.268105291240672,0.617009900494277,0.0199829807995635,0,0.0229022850064694,0.0404966945748598,0.0315028478841586,0,0.9023753857857,0.607117622137834
GSM363122,0.160612156471317,0.751181416926454,0,0,0.00700790708077102,0.0270377903655427,0.0541607291559152,0,0.840958054926823,0.934194823907639
GSM363123,0.161646380322452,0.794176310264098,0,0,0,0.0173556313734069,0.0268216780400428,0,0.845172686972619,1.00197133557424
GSM363124,0.139687258968718,0.758573664547974,0,0,0.00212908076515618,0.00453958877490371,0.0950704069432484,0,0.906031663115352,0.827321705220996
GSM363125,0.189867868089924,0.697258580686158,0,0,0.0167974197061269,0.0338388079059387,0.0622373236118525,0,0.605321836263905,1.19096906471266
GSM363126,0.181144880816474,0.771547514390514,0,0,0.00892081239467361,0.0124940152134871,0.0258927771848505,0,0.927064670487465,0.811456644877172
GSM363127,0.344329598385388,0.571441350728163,0.0386391040090375,0,0.00265421423364615,0.00940179271113657,0.0335339399326281,0,0.853678495970929,0.648777087875809
