Mixture,Other,Non-inflammatory_Macrophage,alpha-beta_T_Cells,Inflammatory_Macrophage,NK-like_Cells,gamma-delta_T_Cells,Mature_B_Cells,Plasma_Cells,P-value,Correlation,RMSE
TCGA-BC-A5W4-01,0.546511192813534,0.04520148458057,0.174502772238171,0.00833297970708277,0.131998455096689,0.0131398425663395,0,0.0803132729976134,0,0.660772951651696,0.755889002610086
TCGA-2Y-A9H5-01,0.47679373772551,0.0253981319817173,0.171203306655552,0.0766310356417986,0.0976772694301093,0.0472434359518501,0.0359494385724924,0.0691036440409702,0,0.699462439018131,0.725682883216527
TCGA-BW-A5NO-01,0.558106782635235,0.0454294934081336,0.110943201770885,0.0508884932208208,0.0571365126686569,0.072659762847992,0.0161853818122579,0.0886503716360193,0,0.831089555039293,0.582025256103033
TCGA-CC-A7IE-01,0.282506644144985,0.100164356836902,0.0874408205818627,0.117445560987987,0.121546444272938,0.0448052482685395,0.040088684104818,0.206002240801968,0,0.561432358209908,0.828679795738341
TCGA-KR-A7K2-01,0.541148459972748,0.0488208943992799,0.0929027087678392,0.0772866621135664,0.0941843173379434,0.0261406353576752,0.0334123885081819,0.0861039335427663,0,0.773074995641385,0.646981452923485
TCGA-DD-AADM-01,0.450037548382181,0.0386646424848763,0.253969323812914,0.0981887612160218,0.0176858167686444,0.0143995064933402,0.0336890242998657,0.0933653765421564,0,0.762659352790748,0.671020967394966
TCGA-CC-5258-01,0.321279770692209,0.118290971884181,0.104594884205177,0.0915495050137713,0.0803211540048792,0.0544206125505763,0.0429410554218707,0.186602046227335,0,0.704935209506943,0.717586343279947
TCGA-BW-A5NQ-01,0.274852058983233,0.169065364033264,0.0685211942985692,0.0733565473641121,0.0794934553069032,0.145491359113001,0.0353536551456829,0.153866365755234,0,0.799876106375517,0.621684678307841
TCGA-2Y-A9GX-01,0.488274832250837,0.108162845936921,0.132137262064311,0.118693579464157,0.038306473223324,0.0548341945791096,0.0420859926875942,0.017504819793747,0,0.795063697447598,0.616481157808075
TCGA-LG-A9QC-01,0.554578397636796,0.0387579105191543,0.167296094653674,0.0290457533329524,0.0841964541570519,0.0631476379968531,0.0168299904462369,0.0461477612572809,0,0.470422712952334,0.907953692918064
