Mixture,CD8+ Cells,Tregs,Non-immune cluster,Nk Cells,CD4+ Cells,B Cells,Myeloid,Mast Cells,P-value,Correlation,RMSE
TCGA-DD-AAEK-01,0.150582429780172,0.00293486897961483,0.572380265555476,0.0535356704006689,0.088052413056949,0.0240006882699967,0.108053495043874,0.000460168913248895,0,0.824574586075436,0.575246663722876
TCGA-DD-A1EE-01,0.171950626985379,0.0364623584677207,0.403215047159297,0.10796859618672,0.0839970442524639,0.0373433257921232,0.158300276335719,0.000762724820577383,0,0.655649005703284,0.764100484861058
TCGA-DD-AACL-01,0.0789759043897359,0.0604893487184879,0.297039307032916,0.160100136121509,0.127173716312473,0.0525821503255389,0.222714657197052,0.000924779902287961,0,0.727305733136981,0.746945247949897
TCGA-KR-A7K8-01,0.112676345939386,0.00796461340971263,0.567961079318888,0.0930400909192413,0.0687495973611481,0.0228957449329296,0.12075269603092,0.00595983208777434,0,0.89026207260607,0.484815171878791
TCGA-FV-A3I0-01,0.00463614656396648,0.157746637965794,0.0120831985628615,0.358633967710783,0.145759923722694,0.102282576343136,0.218732801060248,0.000124748070517122,0,0.233414827518182,0.97555509214478
TCGA-DD-A11B-11,0.101976918947819,0.0139936264195594,0.725242583866016,0.039206492513148,0.0829643377010568,0.00874827241573775,0.0236866464184248,0.00418112171823828,0,0.895022295148811,0.452881113105956
TCGA-DD-AADA-01,0.108144703928956,0,0.683479842206298,0.0538105015185024,0.105968554267555,0.0102249759452407,0.0379149619720974,0.000456460161351079,0,0.860233711794091,0.514271077463315
TCGA-G3-A5SM-01,0.100120490559154,0.0148493596526269,0.622930629317062,0.076021105387606,0.107526552082616,0.0211362031802099,0.0543853867047549,0.00303027311596918,0,0.822922861642274,0.571998810134151
TCGA-G3-A3CH-01,0.12667297550527,0,0.66552857084364,0.0453518879965403,0.10183728029804,0.011737279584164,0.0480708071772451,0.000801198595099692,0,0.887808586765798,0.467451156971981
TCGA-G3-AAUZ-01,0.0730449814723959,0.0372810075496401,0.767209491654275,0.0365922533170596,0.0552589340348738,0.00487211119750716,0.0229818778260664,0.00275934294818209,0,0.909596443645795,0.427371634187571
TCGA-DD-AAVV-01,0.103794470922111,0.0300838810895509,0.533628696322387,0.132129498380996,0.0437545279017891,0.0417495091556066,0.108688873223194,0.0061705430043652,0,0.746992559134648,0.668644088269388
TCGA-DD-A4NP-01,0.096572783349124,0.0272936454138404,0.55776917555486,0.0819420527939442,0.096391062417316,0.0184101055815683,0.11957970164933,0.00204147324001707,0,0.683675949171382,0.731886900500911
