Mixture,LVECt,Other,LSEC,Hepatocytes,LVEC,Carcinoma,P-value,Correlation,RMSE
RK175_Cancer,0.012187499474253,0.331054102255328,0.0267236952156491,0.141650525429654,0.102506060197357,0.385878117427758,0,0.699694238002437,0.788023835434407
RK093_Liver,0.0151659090518256,0.199513191979623,0.0250848754253467,0.362701794296946,0.163376144020613,0.234158085225645,0,0.938310579808597,0.357214493355742
RK169_Cancer,0.00913644025902991,0.29215444316335,0.120884298760895,0.198195656577334,0.127379717061539,0.252249444177853,0,0.810832928734625,0.664198724315696
RK266_Cancer,0.0149723516112963,0.544845160657172,0.00277589640808669,0.111692582190902,0.117138828436409,0.208575180696134,0,0.793447549897121,0.773612352374642
RK244_Liver,0.00151105097102269,0.287654565920818,0.0653252921743672,0.316582269910427,0.0970579247537882,0.231868896269577,0,0.959995653366484,0.339866714604446
RK102_Cancer,0,0.323675930946785,0,0.0318583201862129,0.179994844560798,0.464470904306204,0,0.864629567195937,0.882031878352258
RK128_Liver,0,0.306406815652281,0.0573252540659481,0.30313741305831,0.105256631458447,0.227873885765014,0,0.92687831498593,0.420551518317731
RK195_Cancer,0,0.368961404620207,0.0105933161688889,0.0870541766819762,0.132636608605207,0.400754493923721,0,0.831765611498521,0.80520688090208
RK211_Cancer,0.0407292237384459,0.361458709226916,0.00951805576627809,0.146187277255094,0.144230022363479,0.297876711649787,0,0.821545403385651,0.722628821471635
RK084_Cancer,0.0270853469922981,0.228811667447917,0.00058583693889612,0.00306291897742801,0.105371653476595,0.635082576166865,0,0.776569840842749,0.924770945797395
RK211_Liver,0.0169646190527497,0.342102252810169,0.0897658046883891,0.214584693720739,0.0770108804096376,0.259571749318315,0,0.90121813702284,0.566411232781391
RK056_Liver,0.00991603922032936,0.147599534458257,0.0709174889008487,0.341552376017886,0.141152806217316,0.288861755185363,0,0.909504819423859,0.427551692094191
RK057_Cancer,0,0.379179005635729,0,0.158256538513555,0.229906033969328,0.232658421881388,0,0.771630625206912,0.733784207900961
RK265_Liver,0.0246998390992252,0.29953662568091,0.0621285345168364,0.296034858663098,0.0918388771425927,0.225761264897338,0,0.929127060175999,0.424240886199865
RK051_Cancer,0.00414645282867683,0.388360826794531,0.0146394511130512,0.082389074102678,0.0592521477813445,0.451212047379718,0,0.759768813368808,0.831340231397323
RK202_Liver,0.00855512676183817,0.398453328040507,0.0930960029111457,0.255777203722065,0.0835769403896458,0.160541398174799,0,0.946444737440831,0.44939285400915
RK040_Liver,0.0136364725615554,0.453615950789567,0.0307042031990814,0.19914331054602,0.110767215280679,0.192132847623097,0,0.894754628267872,0.592904016932968
RK258_Cancer,0,0.461072329403099,0.00735601374983196,0.0852872202313477,0.100905818326688,0.345378618289033,0,0.849931900087192,0.795665218768412
RK152_Cancer,0.0137833241574081,0.53973050505412,0.0166400200601478,0.107443138204126,0.0786394839431925,0.243763528581005,0,0.89991602882237,0.735820587632028
RK194_Cancer,0.0868879639760668,0.241099155593209,0,0,0.139746361756164,0.532266518674559,0,0.543071167707036,0.951610039799493
RK032_Cancer,0,0.306734290606418,0.0128487147506638,0.181129377698185,0.0969654653395703,0.402322151605163,0,0.810498399067667,0.684186646594714
RK072_Liver,0.0169973364908938,0.190900364776283,0.0251901214304253,0.293537948037136,0.147444992307938,0.325929236957324,0,0.956238380914348,0.380644415928487
RK055_Liver,0.00948273791669228,0.267778229280944,0.0417103746510049,0.284789041976094,0.141140855818382,0.255098760356883,0,0.919878048330468,0.452359056989169
RK102_Liver,0,0.383292399745442,0.039081358209375,0.305705330058169,0.135694226347373,0.136226685639641,0,0.952198559210085,0.368935304357993
RK233_Liver,0,0.273033048017907,0.0710540224508849,0.291402857609879,0.125470253905023,0.239039818016307,0,0.912862018220032,0.455877951518178
RK033_Liver,0.00392380654509883,0.27238939288918,0.0779495071819002,0.358905887322108,0.0660967556564885,0.220734650405224,0,0.952673636846413,0.321052892670434
RK217_Liver,0.00404946244600389,0.23347150120427,0.0684403823963478,0.28163053423833,0.117274376368773,0.295133743346276,0,0.967676410633622,0.376834570265551
RK202_Cancer,0.0724382994343249,0.332055674538082,0.0091672002435577,0.123300773317547,0.0795365851845166,0.383501467281972,0,0.74283308089235,0.789457668978778
RK068_Liver,0,0.269822674293936,0.0459619671765346,0.373501131715231,0.078447674531249,0.232266552283049,0,0.958974963097766,0.297009583884311
RK197_Cancer,0,0.23966087727724,0.00444964459954514,0.22692853689079,0.106541058848791,0.422419882383634,0,0.834679893164083,0.615082942268657
RK205_Liver,0.0154565084709569,0.260102556120223,0.0466056014873027,0.345823841133927,0.110165661711524,0.221845831076067,0,0.947815695571529,0.341545599801566
RK034_Liver,0,0.290510284791149,0.0639487201758914,0.256811199899958,0.145521132571079,0.243208662561923,0,0.951064572387364,0.444379254852322
RK190_Liver,0.00162440429545324,0.312207097395222,0.129000168040667,0.305054697778241,0.064108755001952,0.188004877488465,0,0.935259490954906,0.402742467639443
RK310_Liver,0.0111296947739654,0.256155004934166,0.0620000167645513,0.307233244561027,0.147364211766551,0.216117827199739,0,0.851056484871436,0.536638584686296
RK216_Cancer,0.0636829008580172,0.379550038952332,0.0179959004289692,0.0700252621532996,0.036936141835694,0.431809755771688,0,0.710990152740549,0.860726956005365
RK099_Liver,0,0.252278856822704,0.0493685368856188,0.351646504198984,0.101832767988148,0.244873334104545,0,0.95047119839908,0.331119160456436
RK116_Cancer,0,0.248126525012465,0.0749871032547013,0.287388279321853,0.171789246270335,0.217708846140645,0,0.946783203118877,0.405253721869561
RK140_Cancer,0.0209905214121849,0.354730677529109,0.0030590847498811,0.143680991308922,0.114411892352943,0.36312683264696,0,0.810505973908024,0.73154791585092
RK208_Liver,0.0489676390318651,0.290925023975387,0.0238551940614417,0.126466452364106,0.117501867584779,0.392283822982421,0,0.907451522266796,0.714682612444412
RK213_Cancer,0.024649060952695,0.786837012520307,0.00289295210368192,0.00633636190985561,0.0475896133035872,0.131694999209873,0,0.783616666471319,0.851601508779627
RK189_Cancer,0,0.290217283728949,0.0224445783666885,0.0912847989311693,0.152055548615533,0.44399779035766,0,0.712329600285343,0.839628189615393
RK162_Cancer,0.0177436261073739,0.313945082464689,0.0222671462828241,0.118954921188624,0.0716849489037891,0.4554042750527,0,0.705257529045756,0.809152462608799
RK263_Liver,0,0.348675336278988,0.0146884728311569,0.232707731030206,0.177474037818657,0.226454422040992,0,0.81395575439909,0.627490390643184
RK055_Cancer,0,0.246952107716521,0.0386900624458019,0.291865785667758,0.120516456289028,0.30197558788089,0,0.903179551019198,0.470777924909801
RK043_Liver,0.0243939638988794,0.201003498585436,0.0302835919840353,0.26091088077627,0.123174582934716,0.360233481820663,0,0.867388562250389,0.548002409340597
RK147_Cancer,0.0166933795049488,0.33288233098492,0.0139645771644507,0.0747341038623239,0.0978655835727184,0.463860024910638,0,0.78063687507413,0.83953780143995
RK268_Liver,0,0.315428988024168,0.07933835355564,0.310208253939075,0.0802275404576138,0.214796864023503,0,0.961677390104256,0.343649872940116
RK224_Liver,0.000125879325986261,0.287213122975693,0.0613896997910945,0.31051258054569,0.115095188575296,0.22566352878624,0,0.944216293400093,0.380605053685266
RK212_Cancer,0,0.270789056944852,0.0183647022674146,0.127822009594466,0.115645396017898,0.46737883517537,0,0.779806508230783,0.769303018841433
RK237_Liver,0.000729351510256727,0.271882271091701,0.0550504973693417,0.341179635922034,0.106901976294833,0.224256267811834,0,0.946500727255341,0.347733891880241
RK269_Liver,0,0.26531968183042,0.0819300821282622,0.331772718677504,0.0781658872094905,0.242811630154323,0,0.966467409848511,0.306017482031275
RK191_Cancer,0.0686478561365992,0.649839153076465,0.00168713562863513,0.0371587783727718,0.0768534079019543,0.165813668883574,0,0.879881726853468,0.83123796573069
RK209_Cancer,0,0.400490135342856,0,0.10577524259239,0.137560765572498,0.356173856492256,0,0.816592363355844,0.780785884110239
RK096_Cancer,0.00303416937463983,0.307669484164652,0.0408156923484781,0.257522748639783,0.10799210503796,0.282965800434487,0,0.946220003288258,0.449706008292247
RK019_Cancer,0.0070818937297349,0.278365930019794,0.0168979496388527,0.216877960193224,0.113678687078685,0.367097579339709,0,0.833046898252053,0.626761573712166
RK219_Cancer,0.0145659888063189,0.288007131223193,0.0752200241779095,0.288914054336251,0.0732523407187833,0.260040460737545,0,0.936944181401885,0.419155280286495
RK110_Cancer,0.0111546398062686,0.382413257866604,0.0184561309978475,0.106610680183974,0.136291217781882,0.345074073363423,0,0.671089681191702,0.83300497207466
RK297_Cancer,0.0174924582679914,0.363745250308271,0.000239012835004975,0.174868490469572,0.126794739751718,0.316860048367443,0,0.834093731029195,0.675676145843931
RK141_Cancer,0.0785114914350189,0.197066359547964,0.0214938821255786,0.124643912148283,0.0971075391190039,0.481176815624152,0,0.682185753769881,0.815539569775669
