Mixture,CD8+ Cells,Tregs,Non-immune cluster,Nk Cells,CD4+ Cells,B Cells,Myeloid,Mast Cells,P-value,Correlation,RMSE,,T Cells
TCGA-DD-AADK-01,0.074930795327346,0.050774643675921,0.618002499920542,0.0793629586803,0.069393673822148,0.052390854041187,0.053169084156531,0.001975490376026,0,0.814522830114577,0.584071958746081,,0.195099112825414
TCGA-DD-A73D-01,0.151400750992776,0.013157612833015,0.482349814051157,0.099263772611949,0.119870074532526,0.044477587652438,0.089158177290487,0.000322210035653,0,0.722574253378489,0.699033419976373,,0.284428438358317
TCGA-BW-A5NP-01,0.10473549854774,0.050669010738442,0.400975420666842,0.115180613663337,0.171308416459155,0.057632499144518,0.099290471766233,0.000208069013733,0,0.691823485833791,0.740569794782184,,0.326712925745337
TCGA-DD-A4NN-01,0.100966538799949,0.049034028597381,0.443894059179441,0.145532241946816,0.102148715928793,0.042653874974067,0.115222300107632,0.000548240465921,0,0.653561514950035,0.760544139866313,,0.252149283326123
TCGA-ZP-A9CZ-01,0.152734395990715,0.025760908712588,0.563297888640769,0.107409277400731,0.031818342870961,0.029102352414376,0.083126281190296,0.006750552779565,0,0.794627300274208,0.613373066060631,,0.210313647574263
TCGA-CC-A8HS-01,0.139925845380806,0.043161504695015,0.406232349822652,0.145841738526748,0.110358827208202,0.080756763508495,0.071020498378817,0.002702472479266,0,0.751890559307454,0.695320115121461,,0.293446177284023
TCGA-G3-A6UC-01,0.173870391378238,0,0.615729547401401,0.041287877242446,0.098842749563118,0.016011263760172,0.054025708584385,0.000232462070241,0,0.825405044653397,0.569081768031015,,0.272713140941356
TCGA-CC-A7IH-01,0.131522341308759,0.018602095719268,0.566670497931246,0.085809320488872,0.095329982605876,0.028054377563642,0.073209032782139,0.000802351600199,0,0.75955809257723,0.65303720007409,,0.245454419633903
TCGA-BC-A69I-01,0.124262589066233,0,0.647693707433949,0.061468443899737,0.060051514755569,0.011881550082411,0.092514948612958,0.002127246149143,0,0.804722181944517,0.597270994976323,,0.184314103821802
TCGA-K7-A6G5-01,0.085349115688049,0.017613833782248,0.654399513440923,0.081489138179541,0.069917828170359,0.031128341882746,0.058331628023041,0.001770600833094,0,0.857476458794067,0.519598486495924,,0.172880777640656
TCGA-BC-A10U-01,0.131799033555142,0.016006917976502,0.46889194799766,0.085761388502316,0.118443762258663,0.049508639169361,0.12776077830675,0.001827532233606,0,0.773705708563931,0.654194560834985,,0.266249713790307
TCGA-DD-A4NG-01,0.147740757330708,0.023833627330607,0.504886176169242,0.069004752040827,0.101213440984891,0.020473820419645,0.129253233751686,0.003594191972395,0,0.75662147192265,0.662488023456588,,0.272787825646206
TCGA-BD-A2L6-11,0.105767336480258,0,0.640944405296303,0.043413854041961,0.123210071331335,0,0.085090728021109,0.001573604829034,0,0.843588421073855,0.541216763772369,,0.228977407811593
TCGA-UB-A7MC-01,0.204293876202801,0.045879558141502,0.387614391839337,0.134520575561948,0.069005042499143,0.023848535191222,0.133319660259572,0.001518360304475,0,0.597101021612107,0.806263891691332,,0.319178476843446
TCGA-UB-AA0U-01,0.150550055850807,0.003885830186563,0.575381824161606,0.053719449791589,0.10115124426927,0.039035650132539,0.074524828574563,0.001751117033062,0,0.837798952519026,0.558201022044181,,0.25558713030664
TCGA-DD-A4NB-01,0.165091053346762,0.024584760427006,0.525129191086549,0.065132155760218,0.100715310262465,0.013516973014215,0.100809068176963,0.005021487925822,0,0.691444254314836,0.723409329781206,,0.290391124036233
TCGA-ED-A8O6-01,0.116513805769007,0.029488365971236,0.490750405474423,0.124411756837404,0.073606871859316,0.054093539650739,0.110612592976965,0.000522661460909,0,0.782700853404683,0.64020659848953,,0.219609043599559
TCGA-DD-AACQ-01,0.115734980138943,0.032658618717641,0.530521124453218,0.084005654562526,0.090036637287772,0.049456109347153,0.096187382910233,0.001399492582514,0,0.80037521842063,0.612486226670034,,0.238430236144356
TCGA-G3-AAV6-01,0.092651526670081,0.073371594990188,0.485959317709552,0.129175717109772,0.073919655837812,0.06731272906669,0.0771405127786,0.000468945837306,0,0.686226208525314,0.730456425475696,,0.23994277749808
TCGA-DD-A3A4-01,0.066956179044645,0.085646633368228,0.573809487282732,0.12068537433827,0.095123751036173,0.023313766145608,0.03070319552052,0.003761613263824,0,0.693226067243709,0.722692424167065,,0.247726563449045
TCGA-DD-A1EK-01,0.057785903037968,0.017179302013058,0.589913500142356,0.092525917907287,0.109633148834132,0.035472380133475,0.09579948181932,0.001690366112404,0,0.774702230454381,0.634854957785171,,0.184598353885157
TCGA-DD-A114-11,0.09989925614871,0.007317601640294,0.710682833990348,0.052615590827787,0.082366021251879,0.005911295778296,0.037856728001805,0.00335067236088,0,0.897972905998206,0.446345018744275,,0.189582879040884
TCGA-FV-A3R2-01,0.117296343882157,0.030820832158832,0.579898655853856,0.086956236937453,0.089795605402731,0.031912542732208,0.061231174189589,0.002088608843175,0,0.840142526995379,0.554375941609582,,0.237912781443719
TCGA-DD-A39Z-11,0.074789445749859,0,0.780325092346374,0.022328547731697,0.096136175147154,0.004752217982281,0.019007470963903,0.002661050078732,0,0.789686142628955,0.646663864861282,,0.170925620897013
TCGA-BC-A10Z-01,0.154047309076509,0.028741646996523,0.602548876273485,0.058711381055917,0.066628484507236,0.034895069692084,0.050134572663134,0.004292659735112,0,0.769465101218905,0.640895796598487,,0.249417440580268
TCGA-WJ-A86L-01,0.110530946760982,0.025980615112632,0.590566891631027,0.084400797409277,0.093065101157328,0.043954811636819,0.048721760712245,0.00277907557969,0,0.878618784033028,0.497697657346422,,0.229576663030942
TCGA-G3-A25Y-01,0.097224841457441,0.022451209126788,0.454879741718844,0.125653662131994,0.135809858889075,0.03714393337997,0.125616656901008,0.001220096394881,0,0.708906917301713,0.714600426823188,,0.255485909473304
TCGA-ED-A82E-01,0.069450812975451,0.189069910305034,0.007926453035133,0.284669718966314,0.187896117771537,0.073191777576729,0.187795209369803,0,0,0.243912779241997,0.97536281713829,,0.446416841052022
TCGA-DD-AACU-01,0.11323492403101,0.037236819077113,0.560638051262733,0.097676663079257,0.065846636976492,0.02570619819655,0.099227949995489,0.000432757381355,0,0.841864446681717,0.555812514778398,,0.216318380084615
TCGA-DD-A4NJ-01,0.152157728467622,0.026945823912824,0.490509027237424,0.082117622822987,0.092629180081923,0.042318519430259,0.112983841201531,0.00033825684543,0,0.805295482115562,0.617665274607674,,0.271732732462369
TCGA-2Y-A9H1-01,0.086516459169489,0.04608159195698,0.698640713592906,0.048730992452807,0.013487509040577,0.030268156858837,0.072681257179283,0.003593319749123,0,0.832802207002472,0.561303667116952,,0.146085560167045
TCGA-BC-A10X-11,0.092803615582448,0,0.725345685371292,0.0224490835974,0.10748976964597,0.008859878869196,0.036982785849692,0.006069181084003,0,0.872160546906062,0.497014024360521,,0.200293385228418
TCGA-FV-A496-01,0.094890116062185,0.006472962884715,0.623879471665035,0.062687326818229,0.128395596613707,0.040001212928906,0.041569356055971,0.002103956971252,0,0.805988387316781,0.594931251858559,,0.229758675560607
TCGA-DD-A4ND-01,0.16976946994923,0.007047488764399,0.525519141662394,0.096543517813076,0.085765669751315,0.032871567128464,0.079593364839501,0.00288978009162,0,0.749438708693484,0.667402614777249,,0.262582628464944
TCGA-DD-A11D-11,0.103782252179454,0.013223071594055,0.711568128960044,0.034373511537008,0.078463069755511,0.008127524851583,0.046333756502425,0.00412868461992,0,0.879884647791326,0.481429749940112,,0.19546839352902
TCGA-DD-A1EF-01,0.19807923642849,0.032772572783017,0.436849315026177,0.125053193925247,0.062142025493301,0.036435286185628,0.108182606854893,0.000485763303247,0,0.744657414505184,0.690328684134339,,0.292993834704808
TCGA-DD-A118-11,0.097317829805021,0.005010581225724,0.767861937648779,0.018608305774163,0.058037181214569,0.013843724387239,0.034817689483689,0.004502750460819,0,0.892231842486739,0.465498486229291,,0.160365592245313
TCGA-DD-AAEH-01,0.112362912998884,0.004230315039688,0.703638953092258,0.052251590310071,0.069989319512221,0.002348636208886,0.05256484991995,0.002613422918041,0,0.892810603175968,0.456424654798325,,0.186582547550793
