"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"PIP4K2A.7",3.74604331041267e-06,1.76680136610294,0.333,0.194,0.0749470885114262,"Erythroid_Cells","PIP4K2A"
"PCSK6.13",3.91874360932856e-06,-1.1114142918866,0,0.189,0.0784023033918366,"Erythroid_Cells","PCSK6"
"AP2M1.6",3.9752369647989e-06,1.25238600371895,0.419,0.27,0.0795325659547316,"Erythroid_Cells","AP2M1"
"APOL6.5",4.00207065139155e-06,-1.04187899363069,0.011,0.207,0.0800694275223907,"Erythroid_Cells","APOL6"
"RAB2A.6",4.04433765593073e-06,-0.742979753151606,0.108,0.341,0.0809150634822062,"Erythroid_Cells","RAB2A"
"PABPC4.8",4.08540576838109e-06,-0.804628224326362,0.086,0.321,0.0817367132080006,"Erythroid_Cells","PABPC4"
"ATP13A3.11",4.12216537325729e-06,-1.02933339349528,0,0.188,0.0824721626227586,"Erythroid_Cells","ATP13A3"
"SIL1.11",4.12216537325729e-06,-1.03890956564282,0,0.188,0.0824721626227586,"Erythroid_Cells","SIL1"
"ZFYVE21.4",4.21365798919224e-06,0.944616178686742,0.204,0.079,0.0843026553897691,"Erythroid_Cells","ZFYVE21"
"AKR1C4.12",4.2397957955542e-06,-0.639441276803142,0.065,0.293,0.0848255944816528,"Erythroid_Cells","AKR1C4"
"MBL2.13",4.26346428427789e-06,-1.06100128571344,0,0.188,0.0852991299355477,"Erythroid_Cells","MBL2"
"PTGES3.2",4.2715675444361e-06,1.36651381330626,0.505,0.391,0.0854612518615331,"Erythroid_Cells","PTGES3"
"CNPY2.4",4.2779511925214e-06,-0.945466549925986,0.075,0.298,0.0855889695087756,"Erythroid_Cells","CNPY2"
"TP53BP2",4.39525904379421e-06,0.858575457634273,0.118,0.033,0.0879359476891907,"Erythroid_Cells","TP53BP2"
"TAGLN2.6",4.43704287051691e-06,-0.624923136720429,0.065,0.295,0.0887719167104319,"Erythroid_Cells","TAGLN2"
"EIF5.2",4.45577260484448e-06,1.36805143028974,0.495,0.382,0.0891466425051236,"Erythroid_Cells","EIF5"
"TMEM261.3",4.49246855987857e-06,-0.615289734708848,0.032,0.243,0.0898808184774906,"Erythroid_Cells","TMEM261"
"TUFM.6",4.50565215604918e-06,-0.704984885424294,0.151,0.401,0.0901445826860759,"Erythroid_Cells","TUFM"
"ADI1.11",4.52530366252526e-06,-0.45414781876373,0.258,0.532,0.0905377503761428,"Erythroid_Cells","ADI1"
"BRI3.11",4.64628972969636e-06,-0.332776962533804,0.118,0.37,0.0929583186220352,"Erythroid_Cells","BRI3"
"UGP2.11",4.68231368734193e-06,-0.258120979035194,0.151,0.416,0.09367904994265,"Erythroid_Cells","UGP2"
"PROS1.10",4.70125474633665e-06,-0.594827078302238,0.043,0.262,0.0940580037099573,"Erythroid_Cells","PROS1"
"MAF.8",4.70442345186693e-06,-1.03509976772279,0.032,0.237,0.0941214000015018,"Erythroid_Cells","MAF"
"CD37.12",4.70909775070679e-06,-1.3327398029991,0.022,0.221,0.0942149186983907,"Erythroid_Cells","CD37"
"FEN1.1",4.72962281591937e-06,0.621584871542683,0.118,0.033,0.0946255636780989,"Erythroid_Cells","FEN1"
"PARK7.5",4.73435644950425e-06,-0.544351625871701,0.226,0.492,0.0947202694852316,"Erythroid_Cells","PARK7"
"SLC25A47.13",4.75248188079542e-06,-1.12509288152221,0.011,0.203,0.095082904989074,"Erythroid_Cells","SLC25A47"
"TGFBR2.7",4.83856954272633e-06,-1.07429104383205,0.022,0.221,0.0968052608413256,"Erythroid_Cells","TGFBR2"
"EGR1.9",4.96191963654156e-06,-0.831165409534782,0.054,0.268,0.099273126168287,"Erythroid_Cells","EGR1"
"MAP2K1.9",5.01637452530854e-06,-0.928560512825907,0.022,0.224,0.100362605127848,"Erythroid_Cells","MAP2K1"
"SEC23A.10",5.06318788332916e-06,-1.03216902260511,0.011,0.2,0.101299199981766,"Erythroid_Cells","SEC23A"
"ATF5.13",5.06893439001979e-06,-0.502590821588169,0.183,0.449,0.101414170341126,"Erythroid_Cells","ATF5"
"CD164.7",5.0763467335963e-06,-0.59157674305628,0.118,0.38,0.101562469099061,"Erythroid_Cells","CD164"
"EMC10",5.084731796817e-06,-1.05698019699274,0.011,0.203,0.101730229058918,"Erythroid_Cells","EMC10"
"C8A.13",5.08559843562096e-06,-0.913458816125549,0.022,0.224,0.101747567901469,"Erythroid_Cells","C8A"
"CELF2.10",5.08768167850778e-06,-1.31372602553535,0.011,0.2,0.101789247341905,"Erythroid_Cells","CELF2"
"PSAP.8",5.13020076282832e-06,-0.35074817657149,0.29,0.606,0.102639926661906,"Erythroid_Cells","PSAP"
"PRMT2.9",5.17114116822358e-06,-0.925589908938804,0.022,0.223,0.103459021352649,"Erythroid_Cells","PRMT2"
"G6PC.11",5.17240235743542e-06,-1.05972451153735,0,0.185,0.103484253965211,"Erythroid_Cells","G6PC"
"MFSD2A.13",5.20399968591563e-06,-0.711654551586504,0.022,0.224,0.104116421716114,"Erythroid_Cells","MFSD2A"
"ZNF593.10",5.44968148080885e-06,-0.814404174137668,0.043,0.255,0.109031777386543,"Erythroid_Cells","ZNF593"
"MACF1.10",5.48475465905257e-06,-1.06986302202186,0,0.184,0.109733486463665,"Erythroid_Cells","MACF1"
"DAD1.4",5.53807471937807e-06,-0.553022697124599,0.129,0.394,0.110800260910597,"Erythroid_Cells","DAD1"
"CERS2.10",5.55094579127212e-06,-0.767800856280336,0.032,0.233,0.111057772445981,"Erythroid_Cells","CERS2"
"SPCS1.4",5.56680793776724e-06,-0.534269022623034,0.194,0.438,0.111375126410909,"Erythroid_Cells","SPCS1"
"DDOST.5",5.60085776230137e-06,-1.0556049575616,0.011,0.202,0.112056361250364,"Erythroid_Cells","DDOST"
"TYMP.8",5.65909909751628e-06,-0.68611488658025,0.022,0.221,0.113221595644008,"Erythroid_Cells","TYMP"
"RAC2.10",5.74753906308178e-06,-1.29639443625477,0.043,0.246,0.114991014035077,"Erythroid_Cells","RAC2"
"COTL1.9",5.77300775657634e-06,-0.949724476572408,0.043,0.255,0.115500566185823,"Erythroid_Cells","COTL1"
"NDRG2.11",5.83940476694328e-06,-0.871231967245422,0.032,0.239,0.116828971172234,"Erythroid_Cells","NDRG2"
"MIR4458HG.10",5.88236990942213e-06,-0.836232066524347,0.022,0.219,0.117688574777808,"Erythroid_Cells","MIR4458HG"
"SLC44A1.6",5.96586102827995e-06,-1.10054809554028,0.022,0.214,0.119358981592797,"Erythroid_Cells","SLC44A1"
"RPL23A.9",5.97485755825665e-06,-0.451024407627853,0.634,0.951,0.119538975168041,"Erythroid_Cells","RPL23A"
"PJA2.2",6.04641723501536e-06,-0.906976079399195,0.011,0.203,0.120970669620952,"Erythroid_Cells","PJA2"
"GPCPD1.2",6.07576346885257e-06,1.19602760778543,0.183,0.07,0.121557799721333,"Erythroid_Cells","GPCPD1"
"PROX1.12",6.18174596967356e-06,-1.0685007544535,0.022,0.217,0.123678191615259,"Erythroid_Cells","PROX1"
"PLAC8.9",6.22716484121344e-06,-1.08355675072159,0.054,0.262,0.124586886978157,"Erythroid_Cells","PLAC8"
"MAOA.10",6.26934114440003e-06,-0.997878045596072,0.011,0.201,0.125430708276011,"Erythroid_Cells","MAOA"
"AFM.12",6.33713105217504e-06,-0.986226617446793,0.022,0.219,0.126786980960866,"Erythroid_Cells","AFM"
"SLC38A4.13",6.4082404489557e-06,-0.68959392646614,0.022,0.217,0.128209666662257,"Erythroid_Cells","SLC38A4"
"MTTP.13",6.41303715404107e-06,-1.10153820085643,0.011,0.196,0.1283056343409,"Erythroid_Cells","MTTP"
"CTSC.9",6.44244474559561e-06,-1.23943735690712,0.022,0.212,0.128893992025131,"Erythroid_Cells","CTSC"
"RNF11.4",6.47922462997487e-06,1.55797046522972,0.269,0.133,0.129629847171907,"Erythroid_Cells","RNF11"
"UBE2V1",6.52452890715745e-06,0.938924347377836,0.151,0.05,0.130536249845499,"Erythroid_Cells","UBE2V1"
"TTC36.13",6.54715300836321e-06,-0.956173795544307,0.054,0.271,0.130988890238323,"Erythroid_Cells","TTC36"
"BCAP31.5",6.55664203462766e-06,-0.376650285004453,0.118,0.358,0.131178737186796,"Erythroid_Cells","BCAP31"
"MESDC2.4",6.64924850394187e-06,-1.04305577553239,0.022,0.213,0.133031514818365,"Erythroid_Cells","MESDC2"
"EHHADH.12",6.69571100944774e-06,-0.960780782091425,0.032,0.236,0.133961090166021,"Erythroid_Cells","EHHADH"
"AHNAK.10",6.82199093482921e-06,-0.652028793972489,0.054,0.264,0.136487572633128,"Erythroid_Cells","AHNAK"
"SLC25A1.11",6.85116013654158e-06,-0.792243370263714,0.022,0.217,0.137071160851787,"Erythroid_Cells","SLC25A1"
"PKM.6",6.98035138701053e-06,-1.24352617547156,0.011,0.196,0.13965589019992,"Erythroid_Cells","PKM"
"GIMAP7.10",7.37489105877747e-06,-0.854989319785168,0.054,0.259,0.147549445412961,"Erythroid_Cells","GIMAP7"
"NNT.12",7.38993511635332e-06,-0.839274440017399,0.054,0.267,0.147850431872881,"Erythroid_Cells","NNT"
"SORBS2.12",7.4306221948711e-06,-0.85242803855646,0.011,0.201,0.148664458252786,"Erythroid_Cells","SORBS2"
"PSMB9.5",7.4534909505818e-06,-1.08855783111186,0.054,0.253,0.14912199344829,"Erythroid_Cells","PSMB9"
"AK2.7",7.57909834138655e-06,-0.967851191379487,0.011,0.197,0.151635020516121,"Erythroid_Cells","AK2"
"CFLAR.10",7.59754325982446e-06,-0.833978092287417,0.097,0.321,0.152004047999308,"Erythroid_Cells","CFLAR"
"SC5D.10",7.70954134853793e-06,-0.991652975564314,0.022,0.219,0.154244793760198,"Erythroid_Cells","SC5D"
"IL1RAP.11",7.86025113261682e-06,-0.443348605350357,0.022,0.221,0.157260044410265,"Erythroid_Cells","IL1RAP"
"ATP6V1G1.1",7.95116090739711e-06,-0.367927592427883,0.204,0.501,0.159078876274294,"Erythroid_Cells","ATP6V1G1"
"FYB.13",8.01255406167362e-06,-1.24023718044652,0.011,0.199,0.160307169111904,"Erythroid_Cells","FYB"
"MT-CO2.1",8.36427199485276e-06,0.387613235393489,1,1,0.167343989801019,"Erythroid_Cells","MT-CO2"
"MDH2.6",8.38548128213824e-06,-0.431207930399401,0.108,0.345,0.16776832401174,"Erythroid_Cells","MDH2"
"SERPINA11.13",8.41661378252632e-06,-0.865760370844211,0.011,0.199,0.168391191947004,"Erythroid_Cells","SERPINA11"
"CIB1.4",8.49175610665033e-06,-0.783414143953496,0.108,0.339,0.169894564425753,"Erythroid_Cells","CIB1"
"CCDC85B.9",8.53373710545285e-06,-0.936082473891039,0.075,0.284,0.170734478268795,"Erythroid_Cells","CCDC85B"
"SLC9A3R2.11",8.65920506225214e-06,-0.684786572808635,0.054,0.266,0.173244715680479,"Erythroid_Cells","SLC9A3R2"
"ORM2.13",8.73517606716709e-06,-0.479280368223808,0.333,0.617,0.174764667575812,"Erythroid_Cells","ORM2"
"CCND1.12",8.74108118781213e-06,-0.997860291947455,0,0.177,0.174882811324557,"Erythroid_Cells","CCND1"
"MAOB.11",8.76643522496746e-06,-0.894302942381783,0.011,0.198,0.175390069545924,"Erythroid_Cells","MAOB"
"ZKSCAN1.10",8.79870002631884e-06,-0.875499910388022,0.011,0.198,0.176035591426561,"Erythroid_Cells","ZKSCAN1"
"GLTSCR2.8",8.97073486107933e-06,-0.447939796724301,0.29,0.547,0.179477492365614,"Erythroid_Cells","GLTSCR2"
"APRT.6",8.98387221606319e-06,-0.46261777805663,0.204,0.475,0.179740331426776,"Erythroid_Cells","APRT"
"HLA-DRB1.9",8.99728719277697e-06,-1.16722888319965,0.032,0.23,0.180008724865889,"Erythroid_Cells","HLA-DRB1"
"SDC4.12",9.15291469968402e-06,-0.698994026026456,0.022,0.219,0.183122364396578,"Erythroid_Cells","SDC4"
"C1orf56.5",9.3388202302918e-06,-1.21435106927892,0,0.177,0.186841776347448,"Erythroid_Cells","C1orf56"
"A2M.12",9.35758131341713e-06,-0.449006942999158,0.151,0.4,0.187217129337537,"Erythroid_Cells","A2M"
"CNDP2.6",9.45767471781875e-06,-0.883055203155942,0.022,0.215,0.1892196980794,"Erythroid_Cells","CNDP2"
"PTPRC.12",9.4773935015275e-06,-0.844002239532725,0.054,0.262,0.189614211785061,"Erythroid_Cells","PTPRC"
"GLYAT.12",9.65892868848051e-06,-0.496390122198629,0.032,0.238,0.193246186270429,"Erythroid_Cells","GLYAT"
"ERLEC1.7",9.67251373935352e-06,-1.07034564342091,0.011,0.191,0.193517982383246,"Erythroid_Cells","ERLEC1"
"C8orf59.3",9.80028305076097e-06,-0.790261887141627,0.108,0.328,0.196074262996575,"Erythroid_Cells","C8orf59"
"PEPD.8",9.97211726650554e-06,-0.975710523752306,0.032,0.226,0.199512150150976,"Erythroid_Cells","PEPD"
"PRKAR2A.6",1.01205989910608e-05,-0.948079547449294,0.011,0.192,0.202482824014154,"Erythroid_Cells","PRKAR2A"
"HMGN1.9",1.04020421862435e-05,-0.57893840152547,0.161,0.41,0.208113658020173,"Erythroid_Cells","HMGN1"
"SEL1L.8",1.05079565680342e-05,-0.734397534718936,0.011,0.196,0.210232687056661,"Erythroid_Cells","SEL1L"
"ABCC3.11",1.08688521158594e-05,-0.998069658082368,0.011,0.192,0.217453124281999,"Erythroid_Cells","ABCC3"
"ACOX1.11",1.10005046827821e-05,-0.90686943210474,0.054,0.255,0.220087097188422,"Erythroid_Cells","ACOX1"
"CHURC1",1.10144334963269e-05,-0.438210556738908,0.108,0.347,0.220365770961013,"Erythroid_Cells","CHURC1"
"ANPEP.10",1.10725474084884e-05,-0.627020959264193,0.022,0.216,0.221528456001626,"Erythroid_Cells","ANPEP"
"PCK2.13",1.10884494310572e-05,-0.767347394941285,0.054,0.253,0.221846607767161,"Erythroid_Cells","PCK2"
"HIBCH.10",1.11039692632278e-05,-0.966160721144656,0,0.174,0.222157113049399,"Erythroid_Cells","HIBCH"
"PPCS.2",1.13461464539434e-05,-1.03076017309432,0.032,0.217,0.227002352104045,"Erythroid_Cells","PPCS"
"KRT10.3",1.1349619491058e-05,-0.773667960210266,0.14,0.37,0.227071837157598,"Erythroid_Cells","KRT10"
"RPL6.9",1.14619388315028e-05,-0.431947583505938,0.591,0.923,0.229319010201876,"Erythroid_Cells","RPL6"
"CBR1.10",1.1549515951614e-05,-0.702180914836852,0.054,0.264,0.231071165643942,"Erythroid_Cells","CBR1"
"DSP.12",1.16654451476184e-05,-1.00343654563829,0,0.173,0.233390561068401,"Erythroid_Cells","DSP"
"SEC61A1.9",1.16959366686266e-05,-0.780178765563216,0.011,0.194,0.234000604929212,"Erythroid_Cells","SEC61A1"
"OSTF1.7",1.17059606588511e-05,-0.843945579950094,0.011,0.194,0.234201154901633,"Erythroid_Cells","OSTF1"
"DPM3.9",1.18212112173088e-05,-0.952834278987678,0.108,0.319,0.236506972824697,"Erythroid_Cells","DPM3"
"SLC27A2.13",1.20550474012561e-05,-0.994113910494819,0,0.173,0.24118533335693,"Erythroid_Cells","SLC27A2"
"RB1CC1",1.21851257782578e-05,1.42213558725372,0.247,0.117,0.243787811445604,"Erythroid_Cells","RB1CC1"
"GRN.9",1.22014536152638e-05,-0.706738083840348,0.075,0.291,0.244114482480582,"Erythroid_Cells","GRN"
"RPS23.7",1.22226231169155e-05,-0.336153861123258,0.71,0.958,0.244538020700128,"Erythroid_Cells","RPS23"
"MCFD2.6",1.22371891831073e-05,-0.996626124354656,0.022,0.201,0.244829443986429,"Erythroid_Cells","MCFD2"
"RPS12.3",1.23360929663004e-05,0.372537086906727,0.968,0.982,0.246808211976772,"Erythroid_Cells","RPS12"
"NFIB.12",1.24573309280267e-05,-0.969038426947499,0,0.172,0.24923381987703,"Erythroid_Cells","NFIB"
"GIMAP4.12",1.24613623132082e-05,-1.16297513485453,0.032,0.221,0.249314475800357,"Erythroid_Cells","GIMAP4"
"CYP2C8.13",1.24728135305436e-05,-0.647752959633467,0.226,0.473,0.249543580305587,"Erythroid_Cells","CYP2C8"
"REEP4.2",1.26519055402203e-05,1.17655447323604,0.14,0.046,0.253126674143188,"Erythroid_Cells","REEP4"
"LONP2.9",1.26635630803994e-05,-0.901281284226819,0.043,0.238,0.253359906549551,"Erythroid_Cells","LONP2"
"ALAS1.11",1.26716238223088e-05,-1.0299296006229,0.022,0.205,0.253521177812932,"Erythroid_Cells","ALAS1"
"REEP6.11",1.27298261306002e-05,-0.812653194623405,0.022,0.213,0.254685631394918,"Erythroid_Cells","REEP6"
"DENND4A.1",1.28227306102515e-05,1.28085811076586,0.183,0.072,0.256544371319302,"Erythroid_Cells","DENND4A"
"MAD2L1.2",1.31269141766574e-05,0.762173136101033,0.118,0.035,0.262630171932385,"Erythroid_Cells","MAD2L1"
"TTC39C.11",1.32020152853447e-05,-0.964970290051788,0.022,0.206,0.26413271981389,"Erythroid_Cells","TTC39C"
"BCHE.13",1.32586241331102e-05,-0.925754317509035,0.032,0.229,0.265265293031136,"Erythroid_Cells","BCHE"
"MRPL34.10",1.32780038448374e-05,-0.518825165438894,0.097,0.316,0.265653022923663,"Erythroid_Cells","MRPL34"
"TM9SF2.6",1.32798177596229e-05,-0.420709812507862,0.065,0.271,0.265689313916776,"Erythroid_Cells","TM9SF2"
"ITPR2.9",1.33015623496953e-05,-0.946105648024615,0,0.171,0.266124357930354,"Erythroid_Cells","ITPR2"
"CLDN1.13",1.33015623496953e-05,-0.991299168796187,0,0.171,0.266124357930354,"Erythroid_Cells","CLDN1"
"WDR83OS.2",1.34019297623016e-05,-0.315415568112216,0.183,0.442,0.268132408754368,"Erythroid_Cells","WDR83OS"
"CIDEB.12",1.36029805773838e-05,-0.439532411407435,0.032,0.231,0.272154832411718,"Erythroid_Cells","CIDEB"
"TOMM20.4",1.36392239402708e-05,-0.847582696762745,0.118,0.338,0.272879953372998,"Erythroid_Cells","TOMM20"
"SMC4.3",1.39321630415292e-05,1.00478069485672,0.215,0.094,0.278740785971876,"Erythroid_Cells","SMC4"
"SNRPD2.7",1.43278531230233e-05,-0.454573372770766,0.29,0.539,0.286657357432327,"Erythroid_Cells","SNRPD2"
"PARVB.6",1.43429336345028e-05,0.907464678361317,0.194,0.077,0.286959073225498,"Erythroid_Cells","PARVB"
"TRAPPC6A.5",1.44649682211911e-05,-0.979279189666154,0.022,0.204,0.289400619201371,"Erythroid_Cells","TRAPPC6A"
"NDUFA11.8",1.49205454036757e-05,-0.325606800474592,0.344,0.6,0.298515351891339,"Erythroid_Cells","NDUFA11"
"PCK1.13",1.49766959009098e-05,-0.906684394041555,0.151,0.375,0.299638754889501,"Erythroid_Cells","PCK1"
"FOSB.9",1.4984556474231e-05,-1.01327735323028,0.097,0.311,0.299796021379939,"Erythroid_Cells","FOSB"
"AZGP1.12",1.51005582774026e-05,-0.680524975460596,0.29,0.528,0.302116869455994,"Erythroid_Cells","AZGP1"
"PPP1R16A.12",1.5259982598298e-05,-0.945725660143176,0.011,0.188,0.305306471844148,"Erythroid_Cells","PPP1R16A"
"C1orf122.6",1.5384034400058e-05,-0.9323662168275,0.022,0.202,0.307788376241959,"Erythroid_Cells","C1orf122"
"AR.12",1.53876831314086e-05,-0.756189068004133,0.022,0.21,0.307861376410091,"Erythroid_Cells","AR"
"ATAD2.1",1.54620981488731e-05,0.533950273882,0.14,0.046,0.309350197664503,"Erythroid_Cells","ATAD2"
"HES1.10",1.56610831620844e-05,-0.808973007217926,0.043,0.246,0.313331290823822,"Erythroid_Cells","HES1"
"TSKU.12",1.56835807977721e-05,-0.742103745646606,0.054,0.265,0.313781401021027,"Erythroid_Cells","TSKU"
"CYBA.10",1.58029238972873e-05,-0.6334677018888,0.215,0.475,0.316169098413027,"Erythroid_Cells","CYBA"
"MRPL52.7",1.59473528416905e-05,-0.607928227186303,0.14,0.372,0.319058688303701,"Erythroid_Cells","MRPL52"
"FAM213A.10",1.60461977494379e-05,-0.749948569699726,0.043,0.246,0.321036278373004,"Erythroid_Cells","FAM213A"
"TMEM37.11",1.60529163678133e-05,-0.637677972480312,0.022,0.21,0.321170697770842,"Erythroid_Cells","TMEM37"
"MIDN.6",1.62626124085505e-05,-1.00848919603018,0.032,0.218,0.32536608645787,"Erythroid_Cells","MIDN"
"GGCX.10",1.63140378527338e-05,-0.871089018503089,0.011,0.189,0.326394955319645,"Erythroid_Cells","GGCX"
"DHRS3.8",1.65028454813049e-05,-0.774595007624093,0.054,0.255,0.330172429544468,"Erythroid_Cells","DHRS3"
"EVI2B.11",1.71335126542777e-05,-1.19540512798082,0.011,0.187,0.342790187674135,"Erythroid_Cells","EVI2B"
"PROC.13",1.72719428899e-05,-0.618119277919895,0.075,0.286,0.345559761398229,"Erythroid_Cells","PROC"
"NHP2.4",1.72859196738924e-05,-0.790219955751923,0.075,0.287,0.345839394915565,"Erythroid_Cells","NHP2"
"AK4.12",1.74950640772191e-05,-0.316751819125214,0.022,0.209,0.350023746992922,"Erythroid_Cells","AK4"
"KANK2.1",1.75724752953815e-05,1.50128861134629,0.151,0.054,0.351572513234697,"Erythroid_Cells","KANK2"
"DEDD2.3",1.76278019983796e-05,1.3993578075329,0.172,0.066,0.352679434581581,"Erythroid_Cells","DEDD2"
"NIT2.10",1.77403531556495e-05,-0.771362123924888,0.011,0.188,0.35493124558508,"Erythroid_Cells","NIT2"
"RPL34.5",1.79287095852549e-05,-0.259038626150155,0.774,0.986,0.358699692672195,"Erythroid_Cells","RPL34"
"NFE2L1.10",1.85592444033335e-05,-0.927305268664558,0.011,0.185,0.371314802777493,"Erythroid_Cells","NFE2L1"
"GJB1.13",1.91337143929392e-05,-0.454851070706936,0.032,0.225,0.382808223859534,"Erythroid_Cells","GJB1"
"ALDH4A1.13",1.91483961534399e-05,-0.808718580470136,0.075,0.28,0.383101961841872,"Erythroid_Cells","ALDH4A1"
"MZT2A.6",1.92869068336301e-05,-0.267575010699786,0.075,0.284,0.385873145020438,"Erythroid_Cells","MZT2A"
"LARP7.4",1.93743482330803e-05,-0.880544019312996,0.065,0.265,0.387622585099237,"Erythroid_Cells","LARP7"
"ESRRA.10",1.95721560930193e-05,-0.857908341554603,0.054,0.254,0.391580126953036,"Erythroid_Cells","ESRRA"
"RNF123",1.9677008451747e-05,0.58656025788546,0.151,0.052,0.393677908094102,"Erythroid_Cells","RNF123"
"CAPZB.7",1.97139130154154e-05,-0.865008358692458,0.151,0.361,0.394416257699416,"Erythroid_Cells","CAPZB"
"C8B.12",1.98166771760413e-05,-0.922895124031265,0.032,0.221,0.396472260261058,"Erythroid_Cells","C8B"
"MYLK.12",2.00459260866133e-05,-0.782582484243804,0.011,0.186,0.401058843214872,"Erythroid_Cells","MYLK"
"TSTD1.8",2.01183017631832e-05,-0.906218669855587,0.043,0.234,0.402506863376007,"Erythroid_Cells","TSTD1"
"MANF.6",2.01494027090078e-05,-0.776111638507357,0.054,0.253,0.403129099999119,"Erythroid_Cells","MANF"
"TCEA3.12",2.10430060717974e-05,-0.728111380170858,0.011,0.186,0.421007422478451,"Erythroid_Cells","TCEA3"
"ZBTB7A.3",2.14556174385293e-05,1.28078882597179,0.323,0.18,0.429262538092656,"Erythroid_Cells","ZBTB7A"
"FAM96B.4",2.15053962525918e-05,-0.753030676862714,0.108,0.322,0.430258462825603,"Erythroid_Cells","FAM96B"
"SMLR1.12",2.15534154645009e-05,-0.61451841679843,0.011,0.185,0.43121918319827,"Erythroid_Cells","SMLR1"
"SDHD.1",2.18496775567776e-05,-0.691519938267616,0.065,0.27,0.43714649887845,"Erythroid_Cells","SDHD"
"AAK1.7",2.20387534181541e-05,-1.01500008895623,0.054,0.245,0.440929339637008,"Erythroid_Cells","AAK1"
"GFOD2.2",2.20678648273086e-05,1.29860049281329,0.183,0.073,0.441511771599962,"Erythroid_Cells","GFOD2"
"ANXA11.9",2.20957406939069e-05,-0.9911023280274,0.032,0.214,0.442069484062996,"Erythroid_Cells","ANXA11"
"RPSA.8",2.22392819443584e-05,-0.428771134980804,0.484,0.82,0.444941313860779,"Erythroid_Cells","RPSA"
"RNASET2.8",2.27976932914009e-05,-1.20964350299142,0.011,0.179,0.456113449681057,"Erythroid_Cells","RNASET2"
"MRPL54.6",2.34394930672544e-05,-0.500530480571165,0.118,0.336,0.468953937796558,"Erythroid_Cells","MRPL54"
"IARS2.4",2.3504020109456e-05,-0.871420201629539,0,0.163,0.470244930329886,"Erythroid_Cells","IARS2"
"ETHE1.4",2.42206349716669e-05,-0.905392544234484,0.011,0.179,0.48458224387814,"Erythroid_Cells","ETHE1"
"LINC01485.12",2.42604762044338e-05,-1.00817024381406,0.011,0.178,0.485379347422107,"Erythroid_Cells","LINC01485"
"HSD17B10.10",2.43301239194385e-05,-0.495969502996942,0.14,0.362,0.486772789256207,"Erythroid_Cells","HSD17B10"
"SEPT9.6",2.43447801692028e-05,-0.338098632368453,0.032,0.215,0.487066016845241,"Erythroid_Cells","SEPT9"
"FAM162A.10",2.43641732393639e-05,-0.763885644645785,0.075,0.28,0.487454013999954,"Erythroid_Cells","FAM162A"
"SSU72.2",2.44238750431891e-05,-0.438778049104871,0.097,0.318,0.488648467989084,"Erythroid_Cells","SSU72"
"SLC22A7.13",2.45855463397381e-05,-0.612203222026248,0.022,0.199,0.49188302561914,"Erythroid_Cells","SLC22A7"
"H6PD.10",2.46377215432868e-05,-0.797578467266938,0.011,0.183,0.492926894916539,"Erythroid_Cells","H6PD"
"WIPF1.8",2.46833538053716e-05,-1.03953561415552,0.011,0.183,0.493839859584069,"Erythroid_Cells","WIPF1"
"SLC22A18.11",2.48700654807734e-05,-0.926652840435552,0,0.162,0.497575400073833,"Erythroid_Cells","SLC22A18"
"SERPINB1.8",2.49513889657903e-05,-1.09262323678583,0.022,0.193,0.499202439038567,"Erythroid_Cells","SERPINB1"
"GSTP1.11",2.50492595035341e-05,-0.86650326659539,0.14,0.355,0.501160534887207,"Erythroid_Cells","GSTP1"
"NUCB1.2",2.5247639334646e-05,-0.979427685776005,0.086,0.279,0.505129520168263,"Erythroid_Cells","NUCB1"
"COMT.9",2.54599919506971e-05,-0.567757819111801,0.086,0.298,0.509378058957597,"Erythroid_Cells","COMT"
"UBE2S.4",2.59525571797395e-05,0.966742721501113,0.204,0.086,0.519232811495048,"Erythroid_Cells","UBE2S"
"PSMA3.4",2.64194825477311e-05,-0.669769303958534,0.054,0.247,0.528574587332456,"Erythroid_Cells","PSMA3"
"SAMHD1.7",2.65262029899513e-05,-1.03040892257643,0,0.161,0.530709743219955,"Erythroid_Cells","SAMHD1"
"PPP1R1A.12",2.70769405304694e-05,-0.930274951631823,0.011,0.178,0.541728349193102,"Erythroid_Cells","PPP1R1A"
"ACAP1.12",2.71260534050139e-05,-1.29128343956815,0.011,0.176,0.542710950474113,"Erythroid_Cells","ACAP1"
"PRCP.10",2.74257338694729e-05,-0.294385576407936,0.022,0.202,0.548706657526545,"Erythroid_Cells","PRCP"
"SNRPF.6",2.76328039556827e-05,-0.495728596790659,0.194,0.428,0.552849508741344,"Erythroid_Cells","SNRPF"
"FBP1.12",2.76701274990473e-05,-0.30317493363935,0.086,0.308,0.55359624087344,"Erythroid_Cells","FBP1"
"NDUFS6.9",2.7905245409425e-05,-0.311192007527245,0.237,0.508,0.558300244906367,"Erythroid_Cells","NDUFS6"
"PPP1R3B.10",2.82897457449274e-05,-0.990013247715005,0,0.16,0.565992943118762,"Erythroid_Cells","PPP1R3B"
"MPST.10",2.85091835050589e-05,-0.620088772076465,0.183,0.428,0.570383234385714,"Erythroid_Cells","MPST"
"AOX1.13",2.87187784908462e-05,-0.770896958677111,0.129,0.348,0.57457660126636,"Erythroid_Cells","AOX1"
