Mixture,Immune cluster,Hepatocytes,Fibroblasts,Endothelial Cells,Bi-Potent Cells,P-value,Correlation,RMSE
RK277_Cancer,0.494888040451413,0.111913059567635,0.174759336567361,0.203435805582438,0.015003757831153,0,0.561948132030208,0.959797489402938
RK120_Cancer,0.051514145482608,0.873752012054247,0.0066182816343394,0.0681064057210553,9.15510775018208e-06,0,0.832316691170355,0.681143680194569
RK227_Cancer,0.091710377440107,0.77341921422109,0.0380649123405307,0.0966825580247532,0.000122937973518973,0,0.742919603249273,0.757779559332655
RK053_Liver,0.115622449692399,0.70495144281235,0.0313519001677815,0.147938615654762,0.000135591672707678,0,0.93615182705961,0.679850836001133
RK076_Liver,0.00203469218717059,0.926474671364877,0,0.0714504534166699,4.01830312822255e-05,0,0.90046754475893,0.61768302678655
RK260_Cancer,0.0715951826761473,0.801510721318166,0.0251308642213471,0.101423988798645,0.000339242985694509,0,0.957159221980598,0.62672405225422
RK268_Cancer,0.21501617990682,0.544806788750128,0.0693522887197948,0.144674548884042,0.0261501937392141,0,0.761857232224744,0.805693921781145
RK245_Liver,0.0196205736083703,0.931646153046987,0,0.0486819399864725,5.13333581703898e-05,0,0.951274079295886,0.576121440175218
RK295_Liver,0.0812026673861014,0.84187048398113,0.0126815103824788,0.0641750981570405,7.02400932497705e-05,0,0.935540838302346,0.623958596530518
RK157_Liver,0.0394305585723408,0.798527415833469,0.0128065972537327,0.149120988744819,0.000114439595638595,0,0.854115270239958,0.690735328456301
RK023_Cancer,0.270513854380453,0.471534521859103,0.0955285285800987,0.153018027964772,0.00940506721557409,0,0.817410063427613,0.814271831321706
RK105_Liver,0.0308253715943621,0.885525447991748,0.00583387114557521,0.077768324854161,4.69844141539763e-05,0,0.828222183200652,0.680588209111585
RK063_Liver,0.0423340435840643,0.809439222007492,0.0369643004197339,0.111091387714481,0.00017104627422898,0,0.857814156063436,0.684990588258846
RK126_Cancer,0.262715039696529,0.595090220685738,0.0232113324970848,0.118934983694884,4.84234257641271e-05,0,0.787288687702324,0.784959904870857
RK267_Cancer,0.130876868480018,0.66202910901769,0.0784361310400211,0.128325154004145,0.00033273745812569,0,0.874287725956962,0.726730833023972
RK233_Cancer2,0.102873867294631,0.778532957135007,0.0163804641908568,0.0984047573040036,0.00380795407550069,0,0.906717068985352,0.666638493536742
RK196_Liver,0.047178597398807,0.833294600124497,0.0119432667676848,0.107445624227799,0.000137911481212157,0,0.823539444569222,0.69810898897924
RK065_Cancer,0.142699792248603,0.718702348844991,0.0359279724419819,0.102415077274674,0.000254809189750159,0,0.86658337538916,0.710177548938268
RK077_Liver,0.0977363545350232,0.732356541316809,0.0236498778260595,0.146086520229117,0.00017070609299121,0,0.830346044409157,0.724332496868942
RK285_Liver,0.0348252192897683,0.888510183439369,0.00893110225093433,0.067673702518361,5.97925015671923e-05,0,0.905344307889411,0.627337278987484
RK180_Cancer2,0.251294247838758,0.301071353257361,0.238466171255355,0.199260420738059,0.00990780691046686,0,0.761780562829226,0.884787588167525
RK222_Liver,0.0996458282633762,0.618776583857503,0.0641570850380743,0.216598724419577,0.000821778421469102,0,0.896954556074996,0.733328166103263
RK338_Liver,0.0256651523142,0.89207491855787,0.0121300630352234,0.07001541334757,0.000114452745136225,0,0.959307073758543,0.586432018850169
RK138_Cancer,0.36135447911145,0,0.225034727781941,0.406799184593537,0.00681160851307238,0,0.220774988543376,0.993787018322497
RK131_Cancer,0.037725363774131,0.84820509607775,0.0239121817679622,0.0900978917255492,5.94666546072429e-05,0,0.887918246428236,0.653373408768854
RK110_Liver,0.0942651777565171,0.754306857527677,0.0235981694325304,0.127683463758357,0.00014633152491909,0,0.929388003894309,0.663244756024771
RK135_Cancer,0.143050232799118,0.696749628391164,0.0512725605561489,0.10411874077718,0.00480883747639009,0,0.898523416064829,0.701922762956642
RK104_Liver,0.0512386599473579,0.878974037535675,0.00460770506820654,0.0651077383005318,7.1859148229214e-05,0,0.826916397691032,0.683149689702031
RK254_Liver,0.057529206203122,0.80117709814676,0.0314099715701315,0.109736196312995,0.000147527766991823,0,0.876391272180342,0.676673184071504
RK182_Cancer,0.49117747154114,0.0866332624499484,0.220504714910757,0.192798269999168,0.00888628109898707,0,0.71361663585055,0.958527884537263
RK133_Cancer,0.109595057692778,0.739323199785345,0.041019314766001,0.109631027889948,0.000431399865927681,0,0.683612270011594,0.793896856311889
RK092_Cancer,0.160148224094931,0.545039199894875,0.12129774320805,0.17222311875047,0.00129171405167425,0,0.918500813493652,0.754219039468907
RK002_Liver,0.0156094270411304,0.899018142580859,0.0105286876946807,0.0747961401888072,4.760249452218e-05,0,0.862970465075671,0.653481368145258
RK006_Liver,0.00987438712710062,0.926530501247344,0.0151307250536549,0.0483211090493151,0.000143277522585046,0,0.930718287201246,0.594495718606978
RK229_Liver,0.0687449569637677,0.805213056132361,0.0228689672770371,0.102891600701952,0.00028141892488298,0,0.855654761074465,0.687501838972933
RK063_Cancer,0.0904936383592558,0.701348891683749,0.0872532350674726,0.11827680747058,0.00262742741894234,0,0.955723160859426,0.671149723202547
