Mixture,Immune cluster,Hepatocytes,Fibroblasts,Endothelial Cells,Bi-Potent Cells,P-value,Correlation,RMSE
GSM3536102,0.405056468918767,0.370679852770427,0.072399900186083,0.109333361704092,0.0425304164206318,0,0.646008257285153,0.792123527513161
GSM3536072,0.111071623429376,0.667564338818711,0.0362680130441081,0.185096024707805,0,0,0.924056660673253,0.658653142645144
GSM3536118,0.340347501883749,0.284177070981711,0.105191416450954,0.149717555684649,0.120566454998937,0,0.647383142072078,0.76309179712807
GSM3536105,0.323272006877762,0.314061840338038,0.10147613195498,0.197459638332767,0.0637303824964528,0,0.6676084288496,0.748252468007431
GSM3536083,0.0440035178785706,0.820528663561541,0.0105004015183531,0.124967417041535,0,0,0.932809144991848,0.913255698097196
GSM3536063,0,0.82433155308653,0.0123053401921358,0.163363106721334,0,0,0.970391111933977,0.844819132679099
GSM3536050,0.0697271768914226,0.810064200315,0.000170436532894954,0.120038186260682,0,0,0.888298714101079,0.976654674099943
GSM3536092,0.165697687299591,0.60605882507699,0.0462394457784747,0.182004041844944,0,0,0.732808649799873,0.90653496669321
GSM3536113,0.223641977726762,0.569027663300537,0.0752726118434491,0.10592078729423,0.0261369598350219,0,0.776833879459274,0.793192791027766
GSM3536049,0.0278193331988646,0.8467772618479,0.0370286910249676,0.0883747139282682,0,0,0.956140727409027,0.917295916036835
GSM3536057,0.160186208211713,0.628790227656875,0.0220152040639564,0.172577055783019,0.0164313042844367,0,0.843352507090593,0.76055810017146
GSM3536071,0.0436091498916428,0.773072189128302,0.0320353690684789,0.151283291911576,0,0,0.862016704874512,0.956608762490848
GSM3536075,0.0247547760075682,0.817046495344525,0.0137992607506613,0.144399467897246,0,0,0.858257585356648,1.04022154851605
GSM3536088,0.300689299895923,0.451340161288205,0.068701657230075,0.154355415169968,0.0249134664158288,0,0.69633871737312,0.787067323385214
GSM3536065,0.0488508319595812,0.765409261744959,0.0179262590147351,0.167813647280725,0,0,0.954233874591892,0.766475792706744
GSM3536068,0.0896538208130382,0.744408632385728,0.0336260577132628,0.132311489087971,0,0,0.905994788871359,0.826864751873493
GSM3536089,0.257000508999561,0.505996498724359,0.0558213428728164,0.181181649403263,0,0,0.868266502513579,0.561952040097317
GSM3536058,0.148640267652622,0.502204840935102,0.0958927651273602,0.253262126284916,0,0,0.480045874095955,1.08404849585747
GSM3536078,0.023123468300907,0.823013494890682,0.0293070472848952,0.124555989523516,0,0,0.955989487035806,0.871817249292812
GSM3536085,0.308753950962486,0.427760317575482,0.0907505415197991,0.109542883958801,0.0631923059834315,0,0.665584242111285,0.80732061105962
GSM3536104,0.278132144709769,0.255890810125181,0.206487935659546,0.16104822787406,0.0984408816314448,0,0.678253150139284,0.736460736689955
GSM3536108,0.184849942963648,0.605243213087789,0.0314388069790624,0.178468036969501,0,0,0.594758758330445,1.08879636453251
GSM3536062,0.0798992811620491,0.721402752584353,0.0251745696594055,0.173523396594193,0,0,0.957467201183586,0.677703458127656
GSM3536080,0.0401788010905012,0.803641863070043,0.0300065420101173,0.126172793829338,0,0,0.910226296463553,0.924364481701498
GSM3536111,0.204190135390453,0.665217686331968,0.0253581903178071,0.105233987959772,0,0,0.804528488601306,0.88047464277732
GSM3536061,0.122631880193546,0.693397673414977,0.039530012927941,0.144440433463536,0,0,0.948343978771737,0.648306024047933
GSM3536056,0.0464021275310935,0.754491397296879,0.0531188121231958,0.145987663048832,0,0,0.650425842110894,1.2409749585223
GSM3536052,0.103460519974602,0.722528094234323,0.0375952932886123,0.136416092502462,0,0,0.951796435925323,0.692723782494272
GSM3536099,0.0990944426120657,0.711748806348188,0.0352853776324117,0.135337529113244,0.0185338442940913,0,0.886986419860268,0.808581118163775
GSM3536103,0.3001597668616,0.459464994576477,0.0728022090693679,0.107977907920925,0.0595951215716296,0,0.612818044860076,0.896994896778001
GSM3536077,0.00820526644512212,0.836587192416372,0.0121083972309016,0.143099143907605,0,0,0.846511643409175,1.09428251676941
GSM3536070,0.0625642787172802,0.814668319433448,0.0214223623172023,0.101345039532069,0,0,0.932736006872792,0.902495385181632
GSM3536082,0.0957143822392655,0.7203402444302,0.022853244073466,0.161092129257069,0,0,0.909383900449972,0.778599029301738
GSM3536117,0.693875421502235,0,0.101919217953932,0.132924043766075,0.0712813167777575,0,0.272190184825282,0.971775739371712
GSM3536107,0.272300752634508,0.419850548177094,0.099118537140889,0.160386830013631,0.0483433320338785,0,0.801497573525467,0.618380858487984
GSM3536090,0.0262130028901567,0.81856921557048,0.00865812969141605,0.146559651847947,0,0,0.922361783879372,0.929273157198694
GSM3536109,0.382425752084292,0.356915973210576,0.0690779542900652,0.110985797546983,0.0805945228680833,0,0.832021221098424,0.55524950182326
GSM3536051,0.045541010126577,0.803833315914228,0.0105494266249692,0.140076247334226,0,0,0.975274319834786,0.794935347171831
GSM3536091,0.195744877063674,0.537416036407896,0.057814637258546,0.196962459264552,0.0120619900053316,0,0.810483920625093,0.700408853318223
GSM3536054,0.0586847967242018,0.697285343235801,0.049063827655485,0.194966032384512,0,0,0.971149416264734,0.599727247209412
GSM3536093,0.533606020532768,0.141099415712512,0.0925908969348734,0.180587884380833,0.0521157824390144,0,0.625631110657411,0.81134608344967
GSM3536086,0.282725648052787,0.336271788158781,0.0875732308088385,0.204377539598003,0.0890517933815902,0,0.829550027088301,0.560365984967281
GSM3536110,0.414828372614543,0.395593072175581,0.0283459207006359,0.123487045799767,0.0377455887094736,0,0.681981221120116,0.765891451496169
GSM3536066,0,0.878396788868886,0.00977503348933667,0.111828177641777,0,0,0.959856668973062,0.971603524697905
GSM3536059,0.193416930964836,0.485326789943635,0.103768062989139,0.138260711069197,0.0792275050331943,0,0.769352110457626,0.715704647183114
GSM3536101,0.285160065810501,0.552064824832939,0.0232587199106851,0.139516389445875,0,0,0.789280331812234,0.752816266655545
GSM3536064,0.0359273046943592,0.770563418990303,0.0250875130786194,0.168421763236718,0,0,0.950963973992688,0.782838270234431
