Mixture,Other,Kupffer cells,TM1,SAMs,T cells,cDC2,cDC1,B cells,P-value,Correlation,RMSE
GSM363093,0.826943046598321,0.00423607885585518,0,0.165860551845473,0,0,0,0.00296032270035048,0,0.570740318837649,0.823143408902585
GSM363094,0.834355217608092,0,0,0.164947296446643,0,0,0,0.00069748594526542,0,0.561767734908573,0.828995462845723
GSM363095,0.810777162413708,0.0286343777776907,0,0.130189720958971,3.77067901905919e-05,0.012425438354771,0,0.0179355937046688,0,0.70701486184882,0.730633173011374
GSM363096,0.786208136072468,0.0418126108695001,0,0.168570769278866,0,0,0,0.00340848377916647,0,0.72052411678165,0.721183857654976
GSM363097,0.758826156468223,0.0200607258496842,0,0.175891150935449,0,0,0.0209088214266606,0.0243131453199834,0,0.715940539346416,0.7279768884119
GSM363098,0.811657878366121,0,0,0.152740630970167,0,0.0286335641795663,0.00695205592407951,1.58705600662836e-05,0,0.642738959234403,0.775405587422893
GSM363099,0.761564749260532,0,0.010917440067281,0.216924246440858,0,0,0.0103288623403314,0.000264701890997936,0,0.863459250188049,0.609451992389418
GSM363100,0.744281739033064,0,0,0.245207338675629,0,0,0.0103452987505885,0.00016562354071874,0,0.817478680479919,0.648186611674783
GSM363101,0.814977328363551,0,0,0.166837720517581,0,0,0.0181849511188682,0,0,0.735463449060754,0.707683225874654
GSM363102,0.78377743811525,0,0,0.21622256188475,0,0,0,0,0,0.635681158302532,0.780170551265829
GSM363103,0.741163337619816,0.0427242988297432,0.00214077845786564,0.175561973380356,0.0151187382766257,0.000876861361905918,0,0.0224140120736883,0,0.697070621753873,0.742759432400902
GSM363104,0.798906370175864,0,0,0.199018059852975,0,0,0.00207556997116064,0,0,0.645752889354037,0.772859469968327
GSM363105,0.826426241850107,0,0,0.158712585334385,0,0,0.0148611728155075,0,0,0.802107702721519,0.653638412745508
GSM363106,0.705920778788861,0,0,0.288897376558468,0,0,0.00518184465267146,0,0,0.748004608981806,0.703159823086975
GSM363107,0.747850062043849,0,0,0.248058997541666,0,0,0.00409094041448534,0,0,0.69425025360665,0.740630056160427
GSM363108,0.787283849151016,0,0,0.205996349147209,0,0,0.00603296954260546,0.000686832159170023,0,0.728944818736028,0.713725350330367
GSM363109,0.685371487101119,0,0,0.28618788455229,0,0,0.028440628346591,0,0,0.617036020523981,0.795258668930805
GSM363110,0.843933496313711,0,0,0.126577429344219,0,0.0267211987930407,0.00173481270321598,0.00103306284581396,0,0.522296579294145,0.854441752469586
GSM363111,0.836168769352265,0.0120544052668776,0,0.141572966494566,0,0.0102038588862914,0,0,0,0.591635180020298,0.80918776821217
GSM363112,0.838036176977021,0.00852471953419407,0,0.144244993730306,0,0,0.0079629051042184,0.00123120465426058,0,0.60652705550798,0.799066780484071
GSM363113,0.839105252471871,0.00294461996065372,0,0.157682024072974,0,0,0,0.000268103494501869,0,0.691225871696469,0.738562584401209
GSM363114,0.811350872494915,0,0,0.183915913978236,0,0,0.00274207244603152,0.00199114108081718,0,0.591790108266897,0.809353015257862
GSM363115,0.768332634455458,0,0,0.206823933615358,0,0,0.0241907379810037,0.000652693948180094,0,0.7502488586181,0.700215229776839
