Mixture,Central_venous_LSECs,Cholangiocytes,Other,Hepatocyte,Portal_endothelial_Cells,Periportal_LSECs,Hepatic_Stellate_Cells,Erythroid_Cells,P-value,Correlation,RMSE
TCGA-DD-A11D-11,0.0538078550475864,0.059700309174192,0.107329656350412,0.701209420730834,0.00691725482710633,0.0419495432645135,0.0110663476226142,0.0180196129827416,0,0.927137382634221,0.385358269486453
TCGA-DD-A1EF-01,0.0853895176752629,0.0865509309999002,0.351889975841892,0.392961409346507,0.0183301930519033,0.0153132039629454,0.0163485028981177,0.0332162662234715,0,0.850603964164549,0.554514771112639
TCGA-DD-A118-11,0.0627806727408372,0.0376195065525122,0.0307807920346416,0.813979315580904,0.0228019166346148,0,0.0041940928691987,0.0278437035872917,0,0.890277394373307,0.505799683510571
TCGA-DD-AAEH-01,0.0618733939242652,0.0199030761057836,0.156398715840545,0.663958092558053,0.0400367251273899,0.0200904593076889,0.00968791893731473,0.0280516181989603,0,0.887574503154902,0.463078804862149
TCGA-2Y-A9H2-01,0.0437063287182827,0.183639805105163,0.527830979953829,0.0949462433853615,0.0464935720980888,0.0465249402251207,0.0268129649786268,0.030045165535527,0,0.815931593477434,0.652760265439168
TCGA-2Y-A9GW-01,0.0822728583427133,0.152536769675179,0.277887124840872,0.404086979259265,0.0169803091724011,0.0240519754316019,0.0216890422713999,0.0204949410065676,0,0.955154100725833,0.33355046846653
TCGA-ZS-A9CE-01,0.0715576814106231,0.0703179325447013,0.151692958537822,0.670551799965077,0.00325006659824845,0,0.00603517752812581,0.0265943834154024,0,0.91198878119836,0.41862625340194
TCGA-DD-A4NQ-01,0.102797844704682,0.121129049429454,0.356012643540861,0.3517472308367,0.00755903029318094,0.00727185071788643,0.01493420981937,0.0385481406578648,0,0.86850353195738,0.527559449529394
TCGA-5C-AAPD-01,0.0614504985478711,0.093593002278186,0.482274286261264,0.26228105137232,0.0287715411977719,0.0211842762144507,0.0249509831672154,0.0254943609609206,0,0.85787474846294,0.607591531216897
TCGA-DD-AAVW-01,0.0742807371095145,0.116381849158036,0.221947245897118,0.458737794471579,0.0241996939914564,0.0490147464848053,0.0317541363744635,0.0236837965130271,0,0.922906040845614,0.402932594355082
TCGA-EP-A2KC-01,0.0748027955245994,0.0315533720783562,0.2177679089671,0.583928727833507,0.0135203990229589,0.0383634828505326,0.0113674020957182,0.0286959116272279,0,0.904673852307676,0.438080515078772
TCGA-MI-A75E-01,0.0647995886472745,0.059356218403552,0.149414380872669,0.639370028338054,0.0169684416391736,0.0323972227226503,0.0168750473411362,0.0208190720354897,0,0.940789134413577,0.342961416189549
TCGA-DD-A116-01,0.0348521272728073,0.0185623742061041,0.239504436431371,0.578115355465573,0.040143891417256,0.0521685205311364,0.0142780540590448,0.022375240616707,0,0.884465390514801,0.479275733226448
TCGA-GJ-A9DB-01,0.094052775175214,0.0679680260299345,0.209318350060089,0.550427209062856,0,0.0289955519076859,0.0210243598266593,0.0282137279375608,0,0.928321375905485,0.385832622433879
TCGA-CC-A7IL-01,0.0368500114211259,0.00813933762308617,0.267368808827137,0.638975152477703,0.00229263133150892,0.0148931059279194,0.00238242815149733,0.0290985242400219,0,0.836365954449494,0.549401634488445
TCGA-DD-AACC-01,0.0718036229436088,0.0520743524025131,0.334991483165107,0.458770588911884,0.0125665214661686,0.0361089582258276,0.0150435287056406,0.0186409441792507,0,0.88394088404284,0.506247595392728
TCGA-FV-A3R3-01,0.112513832090304,0.0232460064560611,0.293236306403822,0.387343785167661,0.0326028236198007,0.0797089680177239,0.0391786259718167,0.0321696522728104,0,0.687867345761038,0.735384190577937
TCGA-HP-A5N0-01,0.0973190773480603,0.0521087005790263,0.0670415112610333,0.667223859996323,0.00137898981276339,0.0647585728195119,0.0207899760731186,0.029379312110163,0,0.918226600278589,0.401114501679686
TCGA-K7-A5RF-01,0.0547779978063588,0.0609536755787347,0.120649161298719,0.655478513080133,0.0287611640012508,0.0439161421125268,0.0169012953430008,0.0185620507792764,0,0.928587813726941,0.374933049022597
TCGA-ED-A7PZ-01,0.0517177152020665,0.0218625224126121,0.458660064434599,0.367535555017477,0.0134498695423846,0.0236485231836214,0.0120977437712849,0.0510280064359541,0,0.774334836780413,0.674964685817398
TCGA-YA-A8S7-01,0.138507754707339,0.102934678441708,0.541869417282037,0.0619687126939013,0.0290999201502266,0.0613068288880995,0.033383610347305,0.0309290774893835,0,0.678692022310502,0.808951468111298
TCGA-DD-A39X-01,0.0585227327903149,0.232892157644528,0.239348387885084,0.362725493042823,0.0343599129906522,0.0336403844256632,0.0127320938194867,0.0257788374014477,0,0.930772776989462,0.367076050953494
TCGA-DD-AACF-01,0.047118985906879,0.0582952837047418,0.222659921116486,0.612814792464808,0.00568464093061313,0.0244820106457626,0.00648679851156705,0.0224575667191423,0,0.925310105159497,0.383325561002316
TCGA-DD-A1EC-01,0.144983256061067,0.0351468904668848,0.596841410175584,0.1585963401263,0.0167161910893009,0.00411612051647853,0.0159819838894618,0.0276178076749235,0,0.682294094162922,0.816478431642721
TCGA-DD-AAE0-01,0.0866596266184705,0.0850116239816618,0.596179953092772,0.0596940906349804,0.0450730747351555,0.052937897275755,0.0410326208738475,0.033411112787357,0,0.492717343652287,0.889806493812324
TCGA-G3-AAV0-01,0.0542666188608556,0.0388563307868367,0.175144904130813,0.678462615305949,0.0115974902987438,0,0.00806730303121713,0.0336047375855852,0,0.904054191068223,0.431590512249597
TCGA-XR-A8TD-01,0.0898410098026963,0.0354120510030154,0.354689643781368,0.385986210140799,0.0300347595761935,0.0351563529865509,0.0319185419127306,0.0369614307966461,0,0.894413652599462,0.544250429339087
TCGA-DD-A1EE-11,0.0619854056857686,0.0268480044025126,0.0909966199719413,0.727747581863699,0.029553969425974,0.030881077099687,0.0129249684811231,0.0190623730692945,0,0.945717566548816,0.331713568226148
TCGA-CC-A5UE-01,0.0615283037505531,0.0479328269868787,0.445775486983524,0.348345040269219,0.0186370995627452,0.034661906324034,0.00699320754712368,0.0361261285759224,0,0.679856590461482,0.743749888023345
TCGA-DD-AACJ-01,0.0409204062645511,0.102851993560566,0.212491885796312,0.591642359844883,0.00104360511418483,0.0157260774353331,0.00363532434703715,0.031688347637132,0,0.947453889838018,0.322613005033911
TCGA-G3-AAV5-01,0.0478035892981161,0.0500980307880585,0.401132951074706,0.429250824496207,0.00348871241287673,0.0350483355244665,0.00407568575834192,0.029101870647227,0,0.860340485626366,0.55040895074425
TCGA-DD-A1EB-11,0.0440481124559395,0.0491462376106111,0.0893496896622511,0.759768747786628,0.0166149419189786,0.0114693174646496,0.0087154563578739,0.0208874967430686,0,0.913351183758294,0.434245873837285
TCGA-BC-A10W-11,0.0562037917571019,0.0499369467908167,0.124905622146513,0.676131768246391,0.0135661418616746,0.0442487727635917,0.0108192003369095,0.0241877560970016,0,0.923617723081025,0.387890338419908
TCGA-DD-AAVS-01,0.0882244978517524,0.132999691438284,0.213918137181303,0.481664359391367,0,0.0316648791757317,0.0140713471169166,0.0374570878446451,0,0.880321907913661,0.475485835950814
TCGA-DD-A11B-01,0.0623165884526377,0.0758438721200694,0.113771245868111,0.698970084933323,0.00729075800709468,0.0103409364748387,0.00482879049412212,0.0266377236498036,0,0.940041706356826,0.355405687341664
