Mixture,Other,Kupffer cells,TM1,SAMs,T cells,cDC2,cDC1,B cells,P-value,Correlation,RMSE
GSM3536109,0.607861095232002,0,0,0.244827250016023,0.0826499725515512,0.00625441977476599,0.0289242292547089,0.0294830331709494,0,0.790758205915345,0.62684485314935
GSM3536051,0.871713019014247,0.0217999261255296,0,0.0954726966191077,0.0110143582411156,0,0,0,0,0.928751199498825,0.435535627397687
GSM3536091,0.713799187748363,0,0,0.241337495458983,0.0177664925382688,0,0.0244462983531841,0.00265052590120206,0,0.804870672932087,0.63584660754484
GSM3536054,0.854284112280517,0,0,0.136054194238685,0.00551960558240508,0,0.00414208789839306,0,0,0.957369169067366,0.345465688929411
GSM3536093,0.276088451930022,0.186994676928906,0.105337982057914,0.0506777155152656,0.121690962245919,0.109831520609077,0.0617576087155798,0.0876210819973158,0,0.520636849520724,0.875249914066891
GSM3536086,0.474390152097135,0.011067553652646,0,0.371976538642082,0.0426820487327951,0,0.053435351467714,0.0464483554076279,0,0.787310649974968,0.627694257004043
GSM3536110,0.500183918673676,0.0410586901724548,0.0588763148571575,0.197481417876951,0.0926780542658488,0.00875880628541017,0.0517344782126689,0.0492283196558326,0,0.783778378200238,0.6239684228871
GSM3536066,0.855245512117659,0,0,0.14475448788234,0,0,0,0,0,0.927372746535528,0.434392259246519
GSM3536059,0.445788103473967,0.00747058862080778,0,0.443082846583131,0.0421358601890443,0,0.050546778542852,0.0109758225901987,0,0.863016999391155,0.512267405102676
GSM3536101,0.574240511358106,0,0,0.248682050088429,0.0574521618077496,0.0511561281199747,0.0432881588867142,0.0251809897390258,0,0.681327812756182,0.761175721340338
GSM3536064,0.859958447861655,0,0,0.12757967216868,0.0124618799696647,0,0,0,0,0.931431421606735,0.422703460774464
